study_id,code,name,cluster,distance_to_centroid,outlier_score,is_outlier,is_synthetic,price,delivery_hours,parameter_count,request_count,sample_type,analysis_method,requires_special_processing
746,ECN-CAT-MOL-086,Control de Chlamydia trachomatis,2,2.0576,0.671,False,True,870.0,7.5,17,0,swab,pcr,True
747,ECN-CAT-QC-087,Control de Gamma glutamil transferasa,2,1.8702,0.61,False,True,680.0,2.25,24,2,serum,colorimetria,False
748,ECN-CAT-HEM-087,Control de Neutrófilos,1,2.0958,0.768,False,True,180.0,1.25,1,2,blood,microscopia,False
749,ECN-CAT-INM-087,Control de Anticuerpos anticardiolipina,1,1.5028,0.55,False,True,450.0,3.0,8,2,serum,quimioluminiscencia,False
750,ECN-CAT-MIC-087,Control de Tinción de Gram,1,1.8967,0.695,False,True,490.0,2.25,15,0,other,microscopia,False
751,ECN-CAT-COA-087,Control de Proteína C funcional,2,1.6594,0.542,False,True,720.0,2.25,22,1,plasma,coagulometria,False
752,ECN-CAT-END-087,Control de Hormona foliculoestimulante,2,1.7123,0.559,False,True,930.0,3.75,29,1,serum,elisa,True
753,ECN-CAT-URO-087,Control de Magnesio en orina,1,1.8383,0.673,False,True,320.0,1.0,6,0,urine,colorimetria,False
754,ECN-CAT-MOL-087,Control de Neisseria gonorrhoeae,2,2.1986,0.717,False,True,830.0,7.25,13,0,swab,pcr,True
755,ECN-CAT-QC-088,Control de Albúmina,1,2.5396,0.93,False,True,570.0,1.75,20,3,plasma,enzimatico,False
756,ECN-CAT-HEM-088,Control de Linfocitos,2,2.0246,0.661,False,True,760.0,2.5,27,0,blood,impedancia,True
757,ECN-CAT-INM-088,Control de Procalcitonina,1,1.8272,0.669,False,True,300.0,1.5,4,0,serum,inmunoensayo,False
758,ECN-CAT-MIC-088,Control de Baciloscopía,1,1.8502,0.678,False,True,440.0,2.0,11,2,other,microscopia,True
759,ECN-CAT-COA-088,Control de Proteína S funcional,1,1.818,0.666,False,True,620.0,2.25,18,1,plasma,coagulometria,False
760,ECN-CAT-END-088,Control de Estradiol,2,1.8749,0.612,False,True,800.0,3.0,25,0,plasma,inmunoensayo,True
761,ECN-CAT-URO-088,Control de Urea en orina,1,1.9424,0.711,False,True,210.0,0.5,2,1,urine,tira reactiva,False
762,ECN-CAT-MOL-088,Control de Mycobacterium tuberculosis,2,2.2432,0.732,False,True,730.0,7.0,9,1,other,pcr,True
763,ECN-CAT-QC-089,Control de Proteínas totales,1,1.8734,0.686,False,True,500.0,1.75,16,0,serum,espectrofotometria,False
764,ECN-CAT-HEM-089,Control de Monocitos,2,1.73,0.565,False,True,770.0,3.0,23,2,blood,citometria,False
765,ECN-CAT-INM-089,Control de Ferritina,2,1.7829,0.582,False,True,940.0,3.75,30,1,serum,elisa,True
766,ECN-CAT-MIC-089,Control de Búsqueda de hongos,1,1.664,0.609,False,True,340.0,1.75,7,2,other,microscopia,False
767,ECN-CAT-COA-089,Control de Anticoagulante lúpico,1,1.7511,0.641,False,True,520.0,2.0,14,0,plasma,coagulometria,False
768,ECN-CAT-END-089,Control de Progesterona,2,1.6398,0.535,False,True,760.0,3.75,21,2,serum,quimioluminiscencia,False
769,ECN-CAT-URO-089,Control de Osmolalidad urinaria,2,1.7225,0.562,False,True,850.0,3.0,28,1,urine,microscopia,True
770,ECN-CAT-MOL-089,Control de Bordetella pertussis,1,2.6465,0.969,False,True,630.0,6.75,5,0,swab,pcr,True
771,ECN-CAT-QC-090,Control de Calcio,1,1.6927,0.62,False,True,390.0,1.25,12,0,plasma,colorimetria,False
772,ECN-CAT-HEM-090,Control de Eosinófilos,1,1.826,0.669,False,True,550.0,2.25,19,1,blood,microscopia,False
773,ECN-CAT-INM-090,Control de Troponina I,2,1.8579,0.606,False,True,870.0,4.0,26,0,serum,quimioluminiscencia,True
774,ECN-CAT-MIC-090,Control de Coprológico,1,1.785,0.654,False,True,240.0,1.25,3,1,stool,microscopia,False
775,ECN-CAT-COA-090,Control de Resistencia a proteína C activada,1,1.4498,0.531,False,True,420.0,1.75,10,2,plasma,coagulometria,False
776,ECN-CAT-END-090,Control de Testosterona total,2,1.7133,0.559,False,True,690.0,3.0,17,1,plasma,elisa,False
777,ECN-CAT-URO-090,Control de Depuración de creatinina,2,2.0983,0.685,False,True,740.0,2.0,24,0,urine,colorimetria,False
778,ECN-CAT-MOL-090,Control de Parvovirus B19,1,2.4738,0.906,False,True,530.0,6.5,1,2,blood,pcr,True
779,ECN-CAT-QC-091,Control de Fósforo,1,1.4839,0.543,False,True,280.0,1.0,8,1,serum,enzimatico,False
780,ECN-CAT-HEM-091,Control de Basófilos,1,1.8965,0.695,False,True,520.0,2.0,15,0,blood,impedancia,False
781,ECN-CAT-INM-091,Control de Antígeno carcinoembrionario,2,1.9627,0.64,False,True,710.0,2.75,22,0,serum,inmunoensayo,False
782,ECN-CAT-MIC-091,Control de Amiba en fresco,2,1.7863,0.583,False,True,800.0,3.0,29,1,stool,microscopia,True
783,ECN-CAT-COA-091,Control de Agregación plaquetaria,1,1.3099,0.48,False,True,380.0,1.5,6,1,plasma,coagulometria,False
784,ECN-CAT-END-091,Control de Testosterona libre,1,1.6487,0.604,False,True,560.0,2.0,13,2,serum,inmunoensayo,False
785,ECN-CAT-URO-091,Control de Sedimento urinario,2,2.0919,0.683,False,True,630.0,1.75,20,2,urine,tira reactiva,False
786,ECN-CAT-MOL-091,Control de Dengue por PCR,2,2.2649,0.739,False,True,1120.0,7.0,27,2,blood,rt-pcr,True
787,ECN-CAT-QC-092,Control de Magnesio,1,1.9306,0.707,False,True,260.0,1.0,4,0,plasma,espectrofotometria,False
788,ECN-CAT-HEM-092,Control de Velocidad de sedimentación,1,1.4637,0.536,False,True,520.0,2.5,11,1,blood,citometria,False
789,ECN-CAT-INM-092,Control de Alfafetoproteína,2,1.7547,0.573,False,True,640.0,3.0,18,1,serum,elisa,False
790,ECN-CAT-MIC-092,Control de Sangre oculta en heces,2,2.0867,0.681,False,True,750.0,2.25,25,0,stool,inmunocromatografia,True
791,ECN-CAT-COA-092,Control de Tiempo de sangrado,1,1.9315,0.707,False,True,280.0,1.25,2,0,plasma,coagulometria,False
792,ECN-CAT-END-092,Control de Dehidroepiandrosterona,1,2.1374,0.783,False,True,520.0,2.75,9,3,plasma,quimioluminiscencia,False
793,ECN-CAT-URO-092,Control de Cetonas en orina,1,1.6434,0.602,False,True,550.0,2.25,16,1,urine,microscopia,False
794,ECN-CAT-MOL-092,Control de Zika por PCR,2,2.2413,0.731,False,True,1080.0,6.75,23,0,blood,rt-pcr,True
795,ECN-CAT-QC-093,Control de Sodio,2,1.928,0.629,False,True,800.0,2.5,30,2,serum,colorimetria,True
796,ECN-CAT-HEM-093,Control de Frotis de sangre periférica,1,1.4413,0.528,False,True,300.0,1.75,7,1,blood,microscopia,False
797,ECN-CAT-INM-093,Control de CA 125,1,1.8849,0.69,False,True,580.0,3.25,14,0,serum,quimioluminiscencia,False
798,ECN-CAT-MIC-093,Control de Rotavirus en heces,2,1.8796,0.613,False,True,700.0,2.0,21,1,stool,inmunocromatografia,False
799,ECN-CAT-COA-093,Control de Tiempo de coagulación,2,1.6186,0.528,False,True,840.0,3.0,28,1,plasma,coagulometria,True
800,ECN-CAT-END-093,Control de Aldosterona,1,1.3806,0.506,False,True,390.0,2.0,5,1,serum,elisa,False
801,ECN-CAT-URO-093,Control de Hemoglobina en orina,1,1.608,0.589,False,True,450.0,1.5,12,2,urine,colorimetria,False
802,ECN-CAT-MOL-093,Control de Chikungunya por PCR,2,1.7332,0.566,False,True,980.0,6.5,19,1,blood,rt-pcr,True
803,ECN-CAT-QC-094,Control de Potasio,2,1.868,0.61,False,True,690.0,2.25,26,2,plasma,enzimatico,True
804,ECN-CAT-HEM-094,Control de Conteo diferencial,1,2.0762,0.76,False,True,230.0,1.0,3,0,blood,impedancia,False
805,ECN-CAT-INM-094,Control de CA 19-9,1,1.2793,0.469,False,True,470.0,2.0,10,1,serum,inmunoensayo,False
806,ECN-CAT-MIC-094,Control de Adenovirus en heces,1,2.0446,0.749,False,True,600.0,1.75,17,2,stool,inmunocromatografia,False
807,ECN-CAT-COA-094,Control de Productos de degradación de fibrina,2,1.9206,0.627,False,True,740.0,2.75,24,0,plasma,coagulometria,False
808,ECN-CAT-END-094,Control de Renina,1,2.0152,0.738,False,True,270.0,1.25,1,0,plasma,inmunoensayo,False
809,ECN-CAT-URO-094,Control de Nitritos en orina,1,1.7714,0.649,False,True,380.0,1.25,8,0,urine,tira reactiva,False
810,ECN-CAT-MOL-094,Control de Panel respiratorio molecular,2,1.7605,0.574,False,True,880.0,6.25,15,1,swab,rt-pcr,True
811,ECN-CAT-QC-095,Control de Cloro,2,2.1605,0.705,False,True,630.0,2.0,22,0,serum,espectrofotometria,False
812,ECN-CAT-HEM-095,Control de Índice plaquetario,2,2.3466,0.766,False,True,890.0,3.5,29,3,blood,citometria,True
813,ECN-CAT-INM-095,Control de CA 15-3,1,1.3406,0.491,False,True,400.0,2.0,6,1,serum,elisa,False
814,ECN-CAT-MIC-095,Control de Helicobacter pylori,1,1.8916,0.693,False,True,500.0,1.5,13,0,stool,inmunocromatografia,False
815,ECN-CAT-COA-095,Control de Factor de von Willebrand,2,1.7301,0.565,False,True,650.0,2.5,20,1,plasma,coagulometria,False
816,ECN-CAT-END-095,Control de Paratohormona,2,1.7687,0.577,False,True,940.0,4.0,27,2,serum,quimioluminiscencia,True
817,ECN-CAT-URO-095,Control de Leucocitos en orina,1,1.5409,0.564,False,True,310.0,1.75,4,1,urine,microscopia,False
818,ECN-CAT-MOL-095,Control de Panel gastrointestinal molecular,2,2.0304,0.663,False,True,780.0,6.0,11,1,other,rt-pcr,True
819,ECN-CAT-QC-096,Control de Hierro sérico,1,1.9683,0.721,False,True,510.0,1.75,18,0,plasma,colorimetria,False
820,ECN-CAT-HEM-096,Control de Morfología eritrocitaria,2,1.5824,0.516,False,True,720.0,3.0,25,1,blood,microscopia,True
821,ECN-CAT-INM-096,Control de Antígeno prostático total,1,1.5665,0.574,False,True,330.0,2.25,2,1,serum,quimioluminiscencia,False
822,ECN-CAT-MIC-096,Control de Clostridioides difficile,1,2.4068,0.881,False,True,410.0,1.5,9,3,stool,inmunocromatografia,True
823,ECN-CAT-COA-096,Control de Mezcla de TTPa,1,1.7386,0.637,False,True,550.0,2.0,16,2,plasma,coagulometria,False
824,ECN-CAT-END-096,Control de Calcitonina,2,1.8568,0.606,False,True,810.0,3.25,23,0,plasma,elisa,False
825,ECN-CAT-URO-096,Control de Cristales en orina,2,2.1565,0.704,False,True,860.0,2.75,30,0,urine,colorimetria,True
826,ECN-CAT-MOL-096,Control de Trombofilia hereditaria,1,2.385,0.873,False,True,650.0,6.75,7,1,blood,pcr,True
827,ECN-CAT-QC-097,Control de Amilasa,1,1.4412,0.528,False,True,450.0,1.25,14,1,serum,enzimatico,False
828,ECN-CAT-HEM-097,Control de Morfología leucocitaria,2,2.1332,0.696,False,True,640.0,2.25,21,0,blood,impedancia,False
829,ECN-CAT-INM-097,Control de Antígeno prostático libre,2,2.2962,0.749,False,True,840.0,3.0,28,3,serum,inmunoensayo,True
830,ECN-CAT-MIC-097,Control de Estreptococo del grupo A,1,1.6505,0.604,False,True,310.0,1.25,5,1,swab,inmunocromatografia,False
831,ECN-CAT-COA-097,Control de Mezcla de TP,1,1.6754,0.614,False,True,500.0,1.75,12,0,plasma,coagulometria,False
832,ECN-CAT-END-097,Control de Péptido C,2,1.8693,0.61,False,True,680.0,2.5,19,2,serum,inmunoensayo,False
833,ECN-CAT-URO-097,Control de Cilindros urinarios,2,1.8859,0.615,False,True,750.0,2.25,26,2,urine,tira reactiva,True
834,ECN-CAT-MOL-097,Control de Mutación JAK2,1,2.5832,0.946,False,True,610.0,6.5,3,0,blood,pcr,True
835,ECN-CAT-QC-098,Control de Lipasa,1,1.3394,0.491,False,True,380.0,1.25,10,1,plasma,espectrofotometria,False
836,ECN-CAT-HEM-098,Control de Morfología plaquetaria,2,1.8471,0.603,False,True,650.0,2.75,17,1,blood,citometria,False
837,ECN-CAT-INM-098,Control de Serología para dengue,2,1.8747,0.612,False,True,770.0,3.25,24,0,serum,elisa,False
838,ECN-CAT-MIC-098,Control de Salmonella,1,3.7188,1.362,True,True,320.0,12.5,1,2,stool,cultivo,False
839,ECN-CAT-COA-098,Control de Factor V,1,1.4656,0.537,False,True,400.0,1.5,8,2,plasma,coagulometria,False
840,ECN-CAT-END-098,Control de 17-hidroxiprogesterona,1,1.8919,0.693,False,True,640.0,3.0,15,2,plasma,quimioluminiscencia,False
841,ECN-CAT-URO-098,Control de Urobilinógeno en orina,2,2.0426,0.667,False,True,680.0,2.75,22,0,urine,microscopia,False
842,ECN-CAT-MOL-098,Control de BCR-ABL cuantitativo,2,2.4537,0.801,False,True,1170.0,8.25,29,1,blood,pcr,True
843,ECN-CAT-QC-099,Control de Lactato deshidrogenasa,1,1.5047,0.551,False,True,270.0,1.25,6,1,serum,colorimetria,False
844,ECN-CAT-HEM-099,Control de Hemoparásitos,1,1.3816,0.506,False,True,430.0,2.25,13,1,blood,microscopia,False
845,ECN-CAT-INM-099,Control de Serología para rubéola,2,1.8854,0.615,False,True,750.0,3.5,20,0,serum,quimioluminiscencia,False
846,ECN-CAT-MIC-099,Control de Shigella,2,3.2832,1.071,True,True,880.0,14.25,27,1,stool,cultivo,True
847,ECN-CAT-COA-099,Control de Factor VII,1,1.8159,0.665,False,True,300.0,1.25,4,0,plasma,coagulometria,False
848,ECN-CAT-END-099,Control de Hormona antimülleriana,1,1.7144,0.628,False,True,520.0,2.25,11,0,serum,elisa,False
849,ECN-CAT-URO-099,Control de Bilirrubina en orina,1,2.0589,0.754,False,True,620.0,1.75,18,2,urine,colorimetria,False
850,ECN-CAT-MOL-099,Control de HLA-B27,2,2.1389,0.698,False,True,1070.0,7.75,25,2,blood,pcr,True
851,ECN-CAT-QC-100,Control de Hemoglobina glucosilada,1,2.2642,0.829,False,True,160.0,0.75,2,0,blood,enzimatico,False
852,ECN-CAT-HEM-100,Control de Prueba de falciformación,1,1.6277,0.596,False,True,350.0,1.25,9,2,blood,impedancia,False
853,ECN-CAT-INM-100,Control de Serología para toxoplasma,1,1.6589,0.608,False,True,590.0,2.25,16,1,serum,inmunoensayo,False
854,ECN-CAT-MIC-100,Control de Candida albicans,2,3.1199,1.018,True,True,780.0,14.0,23,1,swab,cultivo,True
855,ECN-CAT-COA-100,Control de Factor X,2,2.0578,0.671,False,True,870.0,3.0,30,0,plasma,coagulometria,True
856,ECN-CAT-END-100,Control de Somatomedina C,1,1.2969,0.475,False,True,440.0,1.5,7,1,plasma,inmunoensayo,False
857,ECN-CAT-URO-100,Control de Relación albúmina creatinina,1,1.5647,0.573,False,True,510.0,1.5,14,1,urine,tira reactiva,False
858,ECN-CAT-MOL-100,Control de Carga viral cuantitativa,2,1.7249,0.563,False,True,970.0,7.5,21,1,plasma,pcr,True
859,ECN-CAT-QC-101,Confirmación de Glucosa,2,1.8303,0.597,False,True,750.0,2.75,28,2,serum,espectrofotometria,True
860,ECN-CAT-HEM-101,Confirmación de Biometría hemática,1,1.6567,0.607,False,True,400.0,1.75,5,2,blood,citometria,False
861,ECN-CAT-INM-101,Confirmación de Proteína C reactiva,1,1.3955,0.511,False,True,520.0,2.5,12,1,serum,elisa,False
862,ECN-CAT-MIC-101,Confirmación de Urocultivo,2,3.2653,1.066,True,True,690.0,13.5,19,0,urine,cultivo,False
863,ECN-CAT-COA-101,Confirmación de Tiempo de protrombina,2,1.561,0.509,False,True,770.0,2.75,26,1,plasma,coagulometria,True
864,ECN-CAT-END-101,Confirmación de Hormona estimulante de tiroides,1,1.4577,0.534,False,True,400.0,2.5,3,1,serum,quimioluminiscencia,False
865,ECN-CAT-URO-101,Confirmación de Examen general de orina,1,1.6827,0.616,False,True,430.0,2.0,10,0,urine,microscopia,False
866,ECN-CAT-MOL-101,Confirmación de Detección molecular de SARS-CoV-2,2,2.3246,0.759,False,True,910.0,6.25,17,3,swab,rt-pcr,True
867,ECN-CAT-QC-102,Confirmación de Urea,2,1.7363,0.567,False,True,680.0,2.25,24,1,plasma,colorimetria,False
868,ECN-CAT-HEM-102,Confirmación de Hemoglobina,1,2.2097,0.809,False,True,180.0,1.25,1,0,blood,microscopia,False
869,ECN-CAT-INM-102,Confirmación de Factor reumatoide,1,1.4969,0.548,False,True,460.0,2.75,8,2,serum,quimioluminiscencia,False
870,ECN-CAT-MIC-102,Confirmación de Coprocultivo,2,3.2887,1.073,True,True,590.0,13.25,15,2,stool,cultivo,False
871,ECN-CAT-COA-102,Confirmación de Tiempo de tromboplastina parcial,2,1.9533,0.637,False,True,720.0,2.5,22,0,plasma,coagulometria,False
872,ECN-CAT-END-102,Confirmación de Tiroxina libre,2,1.7025,0.556,False,True,930.0,3.75,29,1,plasma,elisa,True
873,ECN-CAT-URO-102,Confirmación de Microalbúmina en orina,1,1.5097,0.553,False,True,330.0,1.0,6,1,urine,colorimetria,False
874,ECN-CAT-MOL-102,Confirmación de Virus de influenza A,2,1.8329,0.598,False,True,810.0,6.0,13,1,swab,rt-pcr,True
875,ECN-CAT-QC-103,Confirmación de Creatinina,1,1.9153,0.701,False,True,570.0,2.0,20,1,serum,enzimatico,False
876,ECN-CAT-HEM-103,Confirmación de Hematocrito,2,1.8311,0.598,False,True,770.0,2.5,27,2,blood,impedancia,True
877,ECN-CAT-INM-103,Confirmación de Antiestreptolisinas O,1,1.5223,0.558,False,True,300.0,1.25,4,1,serum,inmunoensayo,False
878,ECN-CAT-MIC-103,Confirmación de Exudado faríngeo,2,3.3536,1.094,True,True,540.0,13.0,11,1,swab,cultivo,False
879,ECN-CAT-COA-103,Confirmación de Tiempo de trombina,1,2.0912,0.766,False,True,620.0,2.0,18,0,plasma,coagulometria,False
880,ECN-CAT-END-103,Confirmación de Tiroxina total,2,1.6786,0.548,False,True,810.0,3.0,25,2,serum,inmunoensayo,True
881,ECN-CAT-URO-103,Confirmación de Proteínas en orina,1,1.9224,0.704,False,True,210.0,0.75,2,1,urine,tira reactiva,False
882,ECN-CAT-MOL-103,Confirmación de Virus de influenza B,2,2.3984,0.783,False,True,760.0,5.75,9,0,swab,rt-pcr,True
883,ECN-CAT-QC-104,Confirmación de Ácido úrico,1,1.8729,0.686,False,True,510.0,2.0,16,0,plasma,espectrofotometria,False
884,ECN-CAT-HEM-104,Confirmación de Eritrocitos,2,1.5948,0.52,False,True,770.0,3.0,23,1,blood,citometria,False
885,ECN-CAT-INM-104,Confirmación de Inmunoglobulina A,2,2.0765,0.678,False,True,940.0,4.0,30,0,serum,elisa,True
886,ECN-CAT-MIC-104,Confirmación de Exudado nasal,2,3.981,1.299,True,True,440.0,12.75,7,3,swab,cultivo,True
887,ECN-CAT-COA-104,Confirmación de Fibrinógeno,1,1.6224,0.594,False,True,530.0,1.75,14,2,plasma,coagulometria,False
888,ECN-CAT-END-104,Confirmación de Triyodotironina libre,2,1.8387,0.6,False,True,770.0,3.75,21,0,plasma,quimioluminiscencia,False
889,ECN-CAT-URO-104,Confirmación de Glucosa en orina,2,1.7225,0.562,False,True,850.0,3.0,28,1,urine,microscopia,True
890,ECN-CAT-MOL-104,Confirmación de Virus del papiloma humano,1,2.5111,0.92,False,True,630.0,6.5,5,2,swab,pcr,True
891,ECN-CAT-QC-105,Confirmación de Colesterol total,1,1.3329,0.488,False,True,390.0,1.5,12,1,serum,colorimetria,False
892,ECN-CAT-HEM-105,Confirmación de Leucocitos,1,2.0984,0.769,False,True,550.0,2.5,19,0,blood,microscopia,False
893,ECN-CAT-INM-105,Confirmación de Inmunoglobulina G,2,1.847,0.603,False,True,870.0,4.25,26,0,serum,quimioluminiscencia,True
894,ECN-CAT-MIC-105,Confirmación de Exudado vaginal,1,3.5749,1.309,True,True,350.0,12.5,3,1,swab,cultivo,False
895,ECN-CAT-COA-105,Confirmación de Dímero D,1,1.249,0.457,False,True,430.0,1.5,10,1,plasma,coagulometria,False
896,ECN-CAT-END-105,Confirmación de Triyodotironina total,2,1.8488,0.603,False,True,690.0,3.0,17,2,serum,elisa,False
897,ECN-CAT-URO-105,Confirmación de Creatinina en orina,2,1.8793,0.613,False,True,740.0,2.25,24,2,urine,colorimetria,False
898,ECN-CAT-MOL-105,Confirmación de Virus de hepatitis B,1,2.2671,0.83,False,True,530.0,6.25,1,1,plasma,pcr,True
899,ECN-CAT-QC-106,Confirmación de Triglicéridos,1,1.8025,0.66,False,True,280.0,1.0,8,0,plasma,enzimatico,False
900,ECN-CAT-HEM-106,Confirmación de Plaquetas,1,1.5974,0.585,False,True,520.0,1.75,15,1,blood,impedancia,False
901,ECN-CAT-INM-106,Confirmación de Inmunoglobulina M,2,1.624,0.53,False,True,720.0,2.75,22,1,serum,inmunoensayo,False
902,ECN-CAT-MIC-106,Confirmación de Exudado uretral,2,3.4929,1.14,True,True,910.0,14.25,29,0,swab,cultivo,True
903,ECN-CAT-COA-106,Confirmación de INR,1,1.5684,0.574,False,True,330.0,1.25,6,2,plasma,coagulometria,False
904,ECN-CAT-END-106,Confirmación de Insulina,1,1.4577,0.534,False,True,560.0,2.25,13,1,plasma,inmunoensayo,False
905,ECN-CAT-URO-106,Confirmación de Calcio en orina,2,2.2609,0.738,False,True,630.0,1.75,20,0,urine,tira reactiva,False
906,ECN-CAT-MOL-106,Confirmación de Virus de hepatitis C,2,2.303,0.751,False,True,1100.0,8.25,27,2,plasma,pcr,True
907,ECN-CAT-QC-107,Confirmación de Bilirrubina total,1,1.8034,0.66,False,True,260.0,1.0,4,2,serum,espectrofotometria,False
908,ECN-CAT-HEM-107,Confirmación de Reticulocitos,1,1.4748,0.54,False,True,530.0,2.25,11,1,blood,citometria,False
909,ECN-CAT-INM-107,Confirmación de Inmunoglobulina E,2,2.0513,0.669,False,True,650.0,3.0,18,0,serum,elisa,False
910,ECN-CAT-MIC-107,Confirmación de Hemocultivo,2,3.1179,1.017,True,True,810.0,14.0,25,1,blood,cultivo,True
911,ECN-CAT-COA-107,Confirmación de Actividad de factor VIII,1,1.9452,0.712,False,True,280.0,1.0,2,0,plasma,coagulometria,False
912,ECN-CAT-END-107,Confirmación de Cortisol,1,1.5514,0.568,False,True,520.0,3.0,9,2,serum,quimioluminiscencia,False
913,ECN-CAT-URO-107,Confirmación de Ácido úrico en orina,1,1.6586,0.607,False,True,560.0,2.25,16,1,urine,microscopia,False
914,ECN-CAT-MOL-107,Confirmación de Virus de Epstein-Barr,2,1.9944,0.651,False,True,1000.0,8.0,23,2,blood,pcr,True
915,ECN-CAT-QC-108,Confirmación de Bilirrubina directa,2,1.7998,0.587,False,True,810.0,2.5,30,1,plasma,colorimetria,True
916,ECN-CAT-HEM-108,Confirmación de Volumen corpuscular medio,1,1.7676,0.647,False,True,310.0,1.5,7,0,blood,microscopia,False
917,ECN-CAT-INM-108,Confirmación de Complemento C3,1,1.578,0.578,False,True,580.0,3.25,14,1,serum,quimioluminiscencia,False
918,ECN-CAT-MIC-108,Confirmación de Cultivo de esputo,2,3.0966,1.01,True,True,760.0,13.5,21,2,other,cultivo,True
919,ECN-CAT-COA-108,Confirmación de Actividad de factor IX,2,1.9761,0.645,False,True,840.0,2.75,28,0,plasma,coagulometria,True
920,ECN-CAT-END-108,Confirmación de Hormona adrenocorticotropa,1,1.369,0.501,False,True,400.0,2.25,5,1,plasma,elisa,False
921,ECN-CAT-URO-108,Confirmación de Sodio en orina,1,1.7656,0.647,False,True,450.0,1.25,12,0,urine,colorimetria,False
922,ECN-CAT-MOL-108,Confirmación de Citomegalovirus,2,2.0925,0.683,False,True,950.0,7.75,19,0,blood,pcr,True
923,ECN-CAT-QC-109,Confirmación de Alanina aminotransferasa,2,1.8669,0.609,False,True,700.0,2.25,26,2,serum,enzimatico,True
924,ECN-CAT-HEM-109,Confirmación de Hemoglobina corpuscular media,1,1.9711,0.722,False,True,230.0,0.75,3,2,blood,impedancia,False
925,ECN-CAT-INM-109,Confirmación de Complemento C4,1,1.2629,0.463,False,True,420.0,2.0,10,1,serum,inmunoensayo,False
926,ECN-CAT-MIC-109,Confirmación de Cultivo de heridas,2,3.0636,1.0,False,True,660.0,13.25,17,1,swab,cultivo,False
927,ECN-CAT-COA-109,Confirmación de Actividad de factor XI,2,1.5765,0.514,False,True,750.0,2.75,24,1,plasma,coagulometria,False
