study_id,study_code,study_name,is_synthetic,type,method,parameter_count,duration_minutes,sample_type,requires_special_processing,normal_price
737,ECN-CAT-URO-085,Control de Cloro en orina,True,study,tira reactiva,14,90,urine,false,500.0
738,ECN-CAT-MOL-085,Control de Virus herpes simple 2,True,study,pcr,21,465,swab,true,970.0
739,ECN-CAT-QC-086,Control de Fosfatasa alcalina,True,study,espectrofotometria,28,165,plasma,true,750.0
740,ECN-CAT-HEM-086,Control de Ancho de distribución eritrocitaria,True,study,citometria,5,105,blood,false,400.0
741,ECN-CAT-INM-086,Control de Anticuerpos anti-DNA,True,study,elisa,12,165,serum,false,520.0
742,ECN-CAT-MIC-086,Control de Antibiograma,True,study,cultivo,19,810,other,false,680.0
743,ECN-CAT-COA-086,Control de Antitrombina III,True,study,coagulometria,26,150,plasma,true,820.0
744,ECN-CAT-END-086,Control de Hormona luteinizante,True,study,quimioluminiscencia,3,150,plasma,false,400.0
745,ECN-CAT-URO-086,Control de Fósforo en orina,True,study,microscopia,10,105,urine,false,430.0
746,ECN-CAT-MOL-086,Control de Chlamydia trachomatis,True,study,pcr,17,450,swab,true,870.0
747,ECN-CAT-QC-087,Control de Gamma glutamil transferasa,True,study,colorimetria,24,135,serum,false,680.0
748,ECN-CAT-HEM-087,Control de Neutrófilos,True,study,microscopia,1,75,blood,false,180.0
749,ECN-CAT-INM-087,Control de Anticuerpos anticardiolipina,True,study,quimioluminiscencia,8,180,serum,false,450.0
750,ECN-CAT-MIC-087,Control de Tinción de Gram,True,study,microscopia,15,135,other,false,490.0
751,ECN-CAT-COA-087,Control de Proteína C funcional,True,study,coagulometria,22,135,plasma,false,720.0
752,ECN-CAT-END-087,Control de Hormona foliculoestimulante,True,study,elisa,29,225,serum,true,930.0
753,ECN-CAT-URO-087,Control de Magnesio en orina,True,study,colorimetria,6,60,urine,false,320.0
754,ECN-CAT-MOL-087,Control de Neisseria gonorrhoeae,True,study,pcr,13,435,swab,true,830.0
755,ECN-CAT-QC-088,Control de Albúmina,True,study,enzimatico,20,105,plasma,false,570.0
756,ECN-CAT-HEM-088,Control de Linfocitos,True,study,impedancia,27,150,blood,true,760.0
757,ECN-CAT-INM-088,Control de Procalcitonina,True,study,inmunoensayo,4,90,serum,false,300.0
758,ECN-CAT-MIC-088,Control de Baciloscopía,True,study,microscopia,11,120,other,true,440.0
759,ECN-CAT-COA-088,Control de Proteína S funcional,True,study,coagulometria,18,135,plasma,false,620.0
760,ECN-CAT-END-088,Control de Estradiol,True,study,inmunoensayo,25,180,plasma,true,800.0
761,ECN-CAT-URO-088,Control de Urea en orina,True,study,tira reactiva,2,30,urine,false,210.0
762,ECN-CAT-MOL-088,Control de Mycobacterium tuberculosis,True,study,pcr,9,420,other,true,730.0
763,ECN-CAT-QC-089,Control de Proteínas totales,True,study,espectrofotometria,16,105,serum,false,500.0
764,ECN-CAT-HEM-089,Control de Monocitos,True,study,citometria,23,180,blood,false,770.0
765,ECN-CAT-INM-089,Control de Ferritina,True,study,elisa,30,225,serum,true,940.0
766,ECN-CAT-MIC-089,Control de Búsqueda de hongos,True,study,microscopia,7,105,other,false,340.0
767,ECN-CAT-COA-089,Control de Anticoagulante lúpico,True,study,coagulometria,14,120,plasma,false,520.0
768,ECN-CAT-END-089,Control de Progesterona,True,study,quimioluminiscencia,21,225,serum,false,760.0
769,ECN-CAT-URO-089,Control de Osmolalidad urinaria,True,study,microscopia,28,180,urine,true,850.0
770,ECN-CAT-MOL-089,Control de Bordetella pertussis,True,study,pcr,5,405,swab,true,630.0
771,ECN-CAT-QC-090,Control de Calcio,True,study,colorimetria,12,75,plasma,false,390.0
772,ECN-CAT-HEM-090,Control de Eosinófilos,True,study,microscopia,19,135,blood,false,550.0
773,ECN-CAT-INM-090,Control de Troponina I,True,study,quimioluminiscencia,26,240,serum,true,870.0
774,ECN-CAT-MIC-090,Control de Coprológico,True,study,microscopia,3,75,stool,false,240.0
775,ECN-CAT-COA-090,Control de Resistencia a proteína C activada,True,study,coagulometria,10,105,plasma,false,420.0
776,ECN-CAT-END-090,Control de Testosterona total,True,study,elisa,17,180,plasma,false,690.0
777,ECN-CAT-URO-090,Control de Depuración de creatinina,True,study,colorimetria,24,120,urine,false,740.0
778,ECN-CAT-MOL-090,Control de Parvovirus B19,True,study,pcr,1,390,blood,true,530.0
779,ECN-CAT-QC-091,Control de Fósforo,True,study,enzimatico,8,60,serum,false,280.0
780,ECN-CAT-HEM-091,Control de Basófilos,True,study,impedancia,15,120,blood,false,520.0
781,ECN-CAT-INM-091,Control de Antígeno carcinoembrionario,True,study,inmunoensayo,22,165,serum,false,710.0
782,ECN-CAT-MIC-091,Control de Amiba en fresco,True,study,microscopia,29,180,stool,true,800.0
783,ECN-CAT-COA-091,Control de Agregación plaquetaria,True,study,coagulometria,6,90,plasma,false,380.0
784,ECN-CAT-END-091,Control de Testosterona libre,True,study,inmunoensayo,13,120,serum,false,560.0
785,ECN-CAT-URO-091,Control de Sedimento urinario,True,study,tira reactiva,20,105,urine,false,630.0
786,ECN-CAT-MOL-091,Control de Dengue por PCR,True,study,rt-pcr,27,420,blood,true,1120.0
787,ECN-CAT-QC-092,Control de Magnesio,True,study,espectrofotometria,4,60,plasma,false,260.0
788,ECN-CAT-HEM-092,Control de Velocidad de sedimentación,True,study,citometria,11,150,blood,false,520.0
789,ECN-CAT-INM-092,Control de Alfafetoproteína,True,study,elisa,18,180,serum,false,640.0
790,ECN-CAT-MIC-092,Control de Sangre oculta en heces,True,study,inmunocromatografia,25,135,stool,true,750.0
791,ECN-CAT-COA-092,Control de Tiempo de sangrado,True,study,coagulometria,2,75,plasma,false,280.0
792,ECN-CAT-END-092,Control de Dehidroepiandrosterona,True,study,quimioluminiscencia,9,165,plasma,false,520.0
793,ECN-CAT-URO-092,Control de Cetonas en orina,True,study,microscopia,16,135,urine,false,550.0
794,ECN-CAT-MOL-092,Control de Zika por PCR,True,study,rt-pcr,23,405,blood,true,1080.0
795,ECN-CAT-QC-093,Control de Sodio,True,study,colorimetria,30,150,serum,true,800.0
796,ECN-CAT-HEM-093,Control de Frotis de sangre periférica,True,study,microscopia,7,105,blood,false,300.0
797,ECN-CAT-INM-093,Control de CA 125,True,study,quimioluminiscencia,14,195,serum,false,580.0
798,ECN-CAT-MIC-093,Control de Rotavirus en heces,True,study,inmunocromatografia,21,120,stool,false,700.0
799,ECN-CAT-COA-093,Control de Tiempo de coagulación,True,study,coagulometria,28,180,plasma,true,840.0
800,ECN-CAT-END-093,Control de Aldosterona,True,study,elisa,5,120,serum,false,390.0
801,ECN-CAT-URO-093,Control de Hemoglobina en orina,True,study,colorimetria,12,90,urine,false,450.0
802,ECN-CAT-MOL-093,Control de Chikungunya por PCR,True,study,rt-pcr,19,390,blood,true,980.0
803,ECN-CAT-QC-094,Control de Potasio,True,study,enzimatico,26,135,plasma,true,690.0
804,ECN-CAT-HEM-094,Control de Conteo diferencial,True,study,impedancia,3,60,blood,false,230.0
805,ECN-CAT-INM-094,Control de CA 19-9,True,study,inmunoensayo,10,120,serum,false,470.0
806,ECN-CAT-MIC-094,Control de Adenovirus en heces,True,study,inmunocromatografia,17,105,stool,false,600.0
807,ECN-CAT-COA-094,Control de Productos de degradación de fibrina,True,study,coagulometria,24,165,plasma,false,740.0
808,ECN-CAT-END-094,Control de Renina,True,study,inmunoensayo,1,75,plasma,false,270.0
809,ECN-CAT-URO-094,Control de Nitritos en orina,True,study,tira reactiva,8,75,urine,false,380.0
810,ECN-CAT-MOL-094,Control de Panel respiratorio molecular,True,study,rt-pcr,15,375,swab,true,880.0
811,ECN-CAT-QC-095,Control de Cloro,True,study,espectrofotometria,22,120,serum,false,630.0
812,ECN-CAT-HEM-095,Control de Índice plaquetario,True,study,citometria,29,210,blood,true,890.0
813,ECN-CAT-INM-095,Control de CA 15-3,True,study,elisa,6,120,serum,false,400.0
814,ECN-CAT-MIC-095,Control de Helicobacter pylori,True,study,inmunocromatografia,13,90,stool,false,500.0
815,ECN-CAT-COA-095,Control de Factor de von Willebrand,True,study,coagulometria,20,150,plasma,false,650.0
816,ECN-CAT-END-095,Control de Paratohormona,True,study,quimioluminiscencia,27,240,serum,true,940.0
817,ECN-CAT-URO-095,Control de Leucocitos en orina,True,study,microscopia,4,105,urine,false,310.0
818,ECN-CAT-MOL-095,Control de Panel gastrointestinal molecular,True,study,rt-pcr,11,360,other,true,780.0
819,ECN-CAT-QC-096,Control de Hierro sérico,True,study,colorimetria,18,105,plasma,false,510.0
820,ECN-CAT-HEM-096,Control de Morfología eritrocitaria,True,study,microscopia,25,180,blood,true,720.0
821,ECN-CAT-INM-096,Control de Antígeno prostático total,True,study,quimioluminiscencia,2,135,serum,false,330.0
822,ECN-CAT-MIC-096,Control de Clostridioides difficile,True,study,inmunocromatografia,9,90,stool,true,410.0
823,ECN-CAT-COA-096,Control de Mezcla de TTPa,True,study,coagulometria,16,120,plasma,false,550.0
824,ECN-CAT-END-096,Control de Calcitonina,True,study,elisa,23,195,plasma,false,810.0
825,ECN-CAT-URO-096,Control de Cristales en orina,True,study,colorimetria,30,165,urine,true,860.0
826,ECN-CAT-MOL-096,Control de Trombofilia hereditaria,True,study,pcr,7,405,blood,true,650.0
827,ECN-CAT-QC-097,Control de Amilasa,True,study,enzimatico,14,75,serum,false,450.0
828,ECN-CAT-HEM-097,Control de Morfología leucocitaria,True,study,impedancia,21,135,blood,false,640.0
829,ECN-CAT-INM-097,Control de Antígeno prostático libre,True,study,inmunoensayo,28,180,serum,true,840.0
830,ECN-CAT-MIC-097,Control de Estreptococo del grupo A,True,study,inmunocromatografia,5,75,swab,false,310.0
831,ECN-CAT-COA-097,Control de Mezcla de TP,True,study,coagulometria,12,105,plasma,false,500.0
832,ECN-CAT-END-097,Control de Péptido C,True,study,inmunoensayo,19,150,serum,false,680.0
833,ECN-CAT-URO-097,Control de Cilindros urinarios,True,study,tira reactiva,26,135,urine,true,750.0
834,ECN-CAT-MOL-097,Control de Mutación JAK2,True,study,pcr,3,390,blood,true,610.0
835,ECN-CAT-QC-098,Control de Lipasa,True,study,espectrofotometria,10,75,plasma,false,380.0
836,ECN-CAT-HEM-098,Control de Morfología plaquetaria,True,study,citometria,17,165,blood,false,650.0
837,ECN-CAT-INM-098,Control de Serología para dengue,True,study,elisa,24,195,serum,false,770.0
838,ECN-CAT-MIC-098,Control de Salmonella,True,study,cultivo,1,750,stool,false,320.0
839,ECN-CAT-COA-098,Control de Factor V,True,study,coagulometria,8,90,plasma,false,400.0
840,ECN-CAT-END-098,Control de 17-hidroxiprogesterona,True,study,quimioluminiscencia,15,180,plasma,false,640.0
841,ECN-CAT-URO-098,Control de Urobilinógeno en orina,True,study,microscopia,22,165,urine,false,680.0
842,ECN-CAT-MOL-098,Control de BCR-ABL cuantitativo,True,study,pcr,29,495,blood,true,1170.0
843,ECN-CAT-QC-099,Control de Lactato deshidrogenasa,True,study,colorimetria,6,75,serum,false,270.0
844,ECN-CAT-HEM-099,Control de Hemoparásitos,True,study,microscopia,13,135,blood,false,430.0
845,ECN-CAT-INM-099,Control de Serología para rubéola,True,study,quimioluminiscencia,20,210,serum,false,750.0
846,ECN-CAT-MIC-099,Control de Shigella,True,study,cultivo,27,855,stool,true,880.0
847,ECN-CAT-COA-099,Control de Factor VII,True,study,coagulometria,4,75,plasma,false,300.0
848,ECN-CAT-END-099,Control de Hormona antimülleriana,True,study,elisa,11,135,serum,false,520.0
849,ECN-CAT-URO-099,Control de Bilirrubina en orina,True,study,colorimetria,18,105,urine,false,620.0
850,ECN-CAT-MOL-099,Control de HLA-B27,True,study,pcr,25,465,blood,true,1070.0
851,ECN-CAT-QC-100,Control de Hemoglobina glucosilada,True,study,enzimatico,2,45,blood,false,160.0
852,ECN-CAT-HEM-100,Control de Prueba de falciformación,True,study,impedancia,9,75,blood,false,350.0
853,ECN-CAT-INM-100,Control de Serología para toxoplasma,True,study,inmunoensayo,16,135,serum,false,590.0
854,ECN-CAT-MIC-100,Control de Candida albicans,True,study,cultivo,23,840,swab,true,780.0
855,ECN-CAT-COA-100,Control de Factor X,True,study,coagulometria,30,180,plasma,true,870.0
856,ECN-CAT-END-100,Control de Somatomedina C,True,study,inmunoensayo,7,90,plasma,false,440.0
857,ECN-CAT-URO-100,Control de Relación albúmina creatinina,True,study,tira reactiva,14,90,urine,false,510.0
858,ECN-CAT-MOL-100,Control de Carga viral cuantitativa,True,study,pcr,21,450,plasma,true,970.0
859,ECN-CAT-QC-101,Confirmación de Glucosa,True,study,espectrofotometria,28,165,serum,true,750.0
860,ECN-CAT-HEM-101,Confirmación de Biometría hemática,True,study,citometria,5,105,blood,false,400.0
861,ECN-CAT-INM-101,Confirmación de Proteína C reactiva,True,study,elisa,12,150,serum,false,520.0
862,ECN-CAT-MIC-101,Confirmación de Urocultivo,True,study,cultivo,19,810,urine,false,690.0
863,ECN-CAT-COA-101,Confirmación de Tiempo de protrombina,True,study,coagulometria,26,165,plasma,true,770.0
864,ECN-CAT-END-101,Confirmación de Hormona estimulante de tiroides,True,study,quimioluminiscencia,3,150,serum,false,400.0
865,ECN-CAT-URO-101,Confirmación de Examen general de orina,True,study,microscopia,10,120,urine,false,430.0
866,ECN-CAT-MOL-101,Confirmación de Detección molecular de SARS-CoV-2,True,study,rt-pcr,17,375,swab,true,910.0
867,ECN-CAT-QC-102,Confirmación de Urea,True,study,colorimetria,24,135,plasma,false,680.0
868,ECN-CAT-HEM-102,Confirmación de Hemoglobina,True,study,microscopia,1,75,blood,false,180.0
869,ECN-CAT-INM-102,Confirmación de Factor reumatoide,True,study,quimioluminiscencia,8,165,serum,false,460.0
870,ECN-CAT-MIC-102,Confirmación de Coprocultivo,True,study,cultivo,15,795,stool,false,590.0
871,ECN-CAT-COA-102,Confirmación de Tiempo de tromboplastina parcial,True,study,coagulometria,22,150,plasma,false,720.0
872,ECN-CAT-END-102,Confirmación de Tiroxina libre,True,study,elisa,29,225,plasma,true,930.0
873,ECN-CAT-URO-102,Confirmación de Microalbúmina en orina,True,study,colorimetria,6,60,urine,false,330.0
874,ECN-CAT-MOL-102,Confirmación de Virus de influenza A,True,study,rt-pcr,13,360,swab,true,810.0
875,ECN-CAT-QC-103,Confirmación de Creatinina,True,study,enzimatico,20,120,serum,false,570.0
876,ECN-CAT-HEM-103,Confirmación de Hematocrito,True,study,impedancia,27,150,blood,true,770.0
877,ECN-CAT-INM-103,Confirmación de Antiestreptolisinas O,True,study,inmunoensayo,4,75,serum,false,300.0
878,ECN-CAT-MIC-103,Confirmación de Exudado faríngeo,True,study,cultivo,11,780,swab,false,540.0
879,ECN-CAT-COA-103,Confirmación de Tiempo de trombina,True,study,coagulometria,18,120,plasma,false,620.0
880,ECN-CAT-END-103,Confirmación de Tiroxina total,True,study,inmunoensayo,25,180,serum,true,810.0
881,ECN-CAT-URO-103,Confirmación de Proteínas en orina,True,study,tira reactiva,2,45,urine,false,210.0
882,ECN-CAT-MOL-103,Confirmación de Virus de influenza B,True,study,rt-pcr,9,345,swab,true,760.0
883,ECN-CAT-QC-104,Confirmación de Ácido úrico,True,study,espectrofotometria,16,120,plasma,false,510.0
884,ECN-CAT-HEM-104,Confirmación de Eritrocitos,True,study,citometria,23,180,blood,false,770.0
885,ECN-CAT-INM-104,Confirmación de Inmunoglobulina A,True,study,elisa,30,240,serum,true,940.0
886,ECN-CAT-MIC-104,Confirmación de Exudado nasal,True,study,cultivo,7,765,swab,true,440.0
887,ECN-CAT-COA-104,Confirmación de Fibrinógeno,True,study,coagulometria,14,105,plasma,false,530.0
888,ECN-CAT-END-104,Confirmación de Triyodotironina libre,True,study,quimioluminiscencia,21,225,plasma,false,770.0
889,ECN-CAT-URO-104,Confirmación de Glucosa en orina,True,study,microscopia,28,180,urine,true,850.0
890,ECN-CAT-MOL-104,Confirmación de Virus del papiloma humano,True,study,pcr,5,390,swab,true,630.0
891,ECN-CAT-QC-105,Confirmación de Colesterol total,True,study,colorimetria,12,90,serum,false,390.0
892,ECN-CAT-HEM-105,Confirmación de Leucocitos,True,study,microscopia,19,150,blood,false,550.0
893,ECN-CAT-INM-105,Confirmación de Inmunoglobulina G,True,study,quimioluminiscencia,26,255,serum,true,870.0
894,ECN-CAT-MIC-105,Confirmación de Exudado vaginal,True,study,cultivo,3,750,swab,false,350.0
895,ECN-CAT-COA-105,Confirmación de Dímero D,True,study,coagulometria,10,90,plasma,false,430.0
896,ECN-CAT-END-105,Confirmación de Triyodotironina total,True,study,elisa,17,180,serum,false,690.0
897,ECN-CAT-URO-105,Confirmación de Creatinina en orina,True,study,colorimetria,24,135,urine,false,740.0
898,ECN-CAT-MOL-105,Confirmación de Virus de hepatitis B,True,study,pcr,1,375,plasma,true,530.0
899,ECN-CAT-QC-106,Confirmación de Triglicéridos,True,study,enzimatico,8,60,plasma,false,280.0
900,ECN-CAT-HEM-106,Confirmación de Plaquetas,True,study,impedancia,15,105,blood,false,520.0
901,ECN-CAT-INM-106,Confirmación de Inmunoglobulina M,True,study,inmunoensayo,22,165,serum,false,720.0
902,ECN-CAT-MIC-106,Confirmación de Exudado uretral,True,study,cultivo,29,855,swab,true,910.0
903,ECN-CAT-COA-106,Confirmación de INR,True,study,coagulometria,6,75,plasma,false,330.0
904,ECN-CAT-END-106,Confirmación de Insulina,True,study,inmunoensayo,13,135,plasma,false,560.0
905,ECN-CAT-URO-106,Confirmación de Calcio en orina,True,study,tira reactiva,20,105,urine,false,630.0
906,ECN-CAT-MOL-106,Confirmación de Virus de hepatitis C,True,study,pcr,27,495,plasma,true,1100.0
907,ECN-CAT-QC-107,Confirmación de Bilirrubina total,True,study,espectrofotometria,4,60,serum,false,260.0
908,ECN-CAT-HEM-107,Confirmación de Reticulocitos,True,study,citometria,11,135,blood,false,530.0
909,ECN-CAT-INM-107,Confirmación de Inmunoglobulina E,True,study,elisa,18,180,serum,false,650.0
910,ECN-CAT-MIC-107,Confirmación de Hemocultivo,True,study,cultivo,25,840,blood,true,810.0
911,ECN-CAT-COA-107,Confirmación de Actividad de factor VIII,True,study,coagulometria,2,60,plasma,false,280.0
912,ECN-CAT-END-107,Confirmación de Cortisol,True,study,quimioluminiscencia,9,180,serum,false,520.0
913,ECN-CAT-URO-107,Confirmación de Ácido úrico en orina,True,study,microscopia,16,135,urine,false,560.0
914,ECN-CAT-MOL-107,Confirmación de Virus de Epstein-Barr,True,study,pcr,23,480,blood,true,1000.0
915,ECN-CAT-QC-108,Confirmación de Bilirrubina directa,True,study,colorimetria,30,150,plasma,true,810.0
916,ECN-CAT-HEM-108,Confirmación de Volumen corpuscular medio,True,study,microscopia,7,90,blood,false,310.0
917,ECN-CAT-INM-108,Confirmación de Complemento C3,True,study,quimioluminiscencia,14,195,serum,false,580.0
918,ECN-CAT-MIC-108,Confirmación de Cultivo de esputo,True,study,cultivo,21,810,other,true,760.0
919,ECN-CAT-COA-108,Confirmación de Actividad de factor IX,True,study,coagulometria,28,165,plasma,true,840.0
920,ECN-CAT-END-108,Confirmación de Hormona adrenocorticotropa,True,study,elisa,5,135,plasma,false,400.0
921,ECN-CAT-URO-108,Confirmación de Sodio en orina,True,study,colorimetria,12,75,urine,false,450.0
922,ECN-CAT-MOL-108,Confirmación de Citomegalovirus,True,study,pcr,19,465,blood,true,950.0
923,ECN-CAT-QC-109,Confirmación de Alanina aminotransferasa,True,study,enzimatico,26,135,serum,true,700.0
924,ECN-CAT-HEM-109,Confirmación de Hemoglobina corpuscular media,True,study,impedancia,3,45,blood,false,230.0
925,ECN-CAT-INM-109,Confirmación de Complemento C4,True,study,inmunoensayo,10,120,serum,false,420.0
926,ECN-CAT-MIC-109,Confirmación de Cultivo de heridas,True,study,cultivo,17,795,swab,false,660.0
927,ECN-CAT-COA-109,Confirmación de Actividad de factor XI,True,study,coagulometria,24,165,plasma,false,750.0
928,ECN-CAT-END-109,Confirmación de Hormona de crecimiento,True,study,inmunoensayo,1,75,serum,false,270.0
