study_id,code,name,cluster,distance_to_centroid,is_outlier
1803,ECN-CAT-URO-156,Cuantificación de Calcio en orina,2,1.2834,False
1804,ECN-CAT-URO-157,Cuantificación de Ácido úrico en orina,2,2.7966,True
1805,ECN-CAT-URO-158,Cuantificación de Sodio en orina,1,1.3108,False
1806,ECN-CAT-URO-159,Cuantificación de Potasio en orina,1,0.9238,False
1807,ECN-CAT-URO-160,Cuantificación de Cloro en orina,1,0.7669,False
1808,ECN-CAT-URO-161,Cuantificación de Fósforo en orina,2,1.4023,False
1809,ECN-CAT-URO-162,Cuantificación de Magnesio en orina,2,1.3962,False
1810,ECN-CAT-URO-163,Cuantificación de Urea en orina,2,1.2196,False
1811,ECN-CAT-URO-164,Cuantificación de Osmolalidad urinaria,1,1.4886,False
1812,ECN-CAT-URO-165,Cuantificación de Depuración de creatinina,1,2.6441,True
1813,ECN-CAT-URO-166,Cuantificación de Sedimento urinario,1,1.0742,False
1814,ECN-CAT-URO-167,Cuantificación de Cetonas en orina,1,0.8753,False
1815,ECN-CAT-URO-168,Cuantificación de Hemoglobina en orina,1,0.8312,False
1816,ECN-CAT-URO-169,Cuantificación de Nitritos en orina,2,1.1617,False
1817,ECN-CAT-URO-170,Cuantificación de Leucocitos en orina,2,1.3907,False
1818,ECN-CAT-URO-171,Cuantificación de Cristales en orina,2,1.3739,False
1819,ECN-CAT-URO-172,Cuantificación de Cilindros urinarios,1,1.3539,False
1820,ECN-CAT-URO-173,Cuantificación de Urobilinógeno en orina,1,2.65,True
1821,ECN-CAT-URO-174,Cuantificación de Bilirrubina en orina,1,1.2093,False
1822,ECN-CAT-URO-175,Cuantificación de Relación albúmina creatinina,1,1.335,False
1823,ECN-CAT-URO-176,Evaluación de Examen general de orina,2,1.3528,False
1824,ECN-CAT-URO-177,Evaluación de Microalbúmina en orina,2,1.0595,False
1825,ECN-CAT-URO-178,Evaluación de Proteínas en orina,2,1.1874,False
1826,ECN-CAT-URO-179,Evaluación de Glucosa en orina,2,1.6749,False
1827,ECN-CAT-URO-180,Evaluación de Creatinina en orina,1,1.0191,False
1828,ECN-CAT-URO-181,Evaluación de Calcio en orina,1,2.5471,False
1829,ECN-CAT-URO-182,Evaluación de Ácido úrico en orina,1,1.1626,False
1830,ECN-CAT-URO-183,Evaluación de Sodio en orina,1,1.3618,False
1831,ECN-CAT-URO-184,Evaluación de Potasio en orina,2,1.0719,False
1832,ECN-CAT-URO-185,Evaluación de Cloro en orina,2,1.0637,False
1833,ECN-CAT-URO-186,Evaluación de Fósforo en orina,2,1.4988,False
1834,ECN-CAT-URO-187,Evaluación de Magnesio en orina,2,1.1928,False
1835,ECN-CAT-URO-188,Evaluación de Urea en orina,1,0.9278,False
1836,ECN-CAT-URO-189,Evaluación de Osmolalidad urinaria,1,1.7606,False
1837,ECN-CAT-URO-190,Evaluación de Depuración de creatinina,1,1.3582,False
1838,ECN-CAT-URO-191,Evaluación de Sedimento urinario,2,1.1768,False
1839,ECN-CAT-URO-192,Evaluación de Cetonas en orina,2,1.1044,False
1840,ECN-CAT-URO-193,Evaluación de Hemoglobina en orina,2,0.902,False
1841,ECN-CAT-URO-194,Evaluación de Nitritos en orina,1,1.7309,False
1842,ECN-CAT-URO-195,Evaluación de Leucocitos en orina,1,0.8893,False
1843,ECN-CAT-URO-196,Evaluación de Cristales en orina,1,0.8533,False
1844,ECN-CAT-URO-197,Evaluación de Cilindros urinarios,1,0.8128,False
1845,ECN-CAT-URO-198,Evaluación de Urobilinógeno en orina,1,1.4037,False
1846,ECN-CAT-URO-199,Evaluación de Bilirrubina en orina,2,1.3244,False
1847,ECN-CAT-URO-200,Evaluación de Relación albúmina creatinina,2,1.0723,False
1848,ECN-CAT-URO-201,Control de Examen general de orina,2,1.2613,False
1849,ECN-CAT-URO-202,Control de Microalbúmina en orina,1,1.2355,False
1850,ECN-CAT-URO-203,Control de Proteínas en orina,1,1.1091,False
1851,ECN-CAT-URO-204,Control de Glucosa en orina,1,0.6242,False
1852,ECN-CAT-URO-205,Control de Creatinina en orina,1,1.8024,False
1853,ECN-CAT-URO-206,Control de Calcio en orina,2,1.6707,False
1854,ECN-CAT-URO-207,Control de Ácido úrico en orina,2,1.3895,False
1855,ECN-CAT-URO-208,Control de Sodio en orina,2,1.742,False
1856,ECN-CAT-URO-209,Control de Potasio en orina,1,2.1064,False
1857,ECN-CAT-URO-210,Control de Cloro en orina,1,1.2929,False
1858,ECN-CAT-URO-211,Control de Fósforo en orina,1,1.0904,False
1859,ECN-CAT-URO-212,Control de Magnesio en orina,1,0.4547,False
1860,ECN-CAT-URO-213,Control de Urea en orina,1,1.8898,False
1861,ECN-CAT-URO-214,Control de Osmolalidad urinaria,2,1.4423,False
1862,ECN-CAT-URO-215,Control de Depuración de creatinina,2,1.3935,False
1863,ECN-CAT-URO-216,Control de Sedimento urinario,2,1.9718,False
1864,ECN-CAT-URO-217,Control de Cetonas en orina,1,2.006,False
1865,ECN-CAT-URO-218,Control de Hemoglobina en orina,1,0.6918,False
1866,ECN-CAT-URO-219,Control de Nitritos en orina,1,1.1774,False
1867,ECN-CAT-URO-220,Control de Leucocitos en orina,1,1.0649,False
1868,ECN-CAT-URO-221,Control de Cristales en orina,2,1.3681,False
1869,ECN-CAT-URO-222,Control de Cilindros urinarios,2,0.8682,False
1870,ECN-CAT-URO-223,Control de Urobilinógeno en orina,2,1.2027,False
1871,ECN-CAT-URO-224,Control de Bilirrubina en orina,2,2.0696,False
1872,ECN-CAT-URO-225,Control de Relación albúmina creatinina,1,1.7919,False
1873,ECN-CAT-URO-226,Confirmación de Examen general de orina,1,1.0649,False
1874,ECN-CAT-URO-227,Confirmación de Microalbúmina en orina,1,0.5048,False
1875,ECN-CAT-URO-228,Confirmación de Proteínas en orina,1,1.2536,False
1876,ECN-CAT-URO-229,Confirmación de Glucosa en orina,2,1.8259,False
1877,ECN-CAT-URO-230,Confirmación de Creatinina en orina,2,0.8176,False
1878,ECN-CAT-URO-231,Confirmación de Calcio en orina,2,1.485,False
1879,ECN-CAT-URO-232,Confirmación de Ácido úrico en orina,2,1.3485,False
1880,ECN-CAT-URO-233,Confirmación de Sodio en orina,1,1.0989,False
1881,ECN-CAT-URO-234,Confirmación de Potasio en orina,1,1.2138,False
1882,ECN-CAT-URO-235,Confirmación de Cloro en orina,1,0.8583,False
1883,ECN-CAT-URO-236,Confirmación de Fósforo en orina,2,1.3707,False
1884,ECN-CAT-URO-237,Confirmación de Magnesio en orina,2,1.1442,False
1885,ECN-CAT-URO-238,Confirmación de Urea en orina,2,1.2572,False
1886,ECN-CAT-URO-239,Confirmación de Osmolalidad urinaria,2,1.3216,False
1887,ECN-CAT-URO-240,Confirmación de Depuración de creatinina,1,1.1542,False
1888,ECN-CAT-URO-241,Confirmación de Sedimento urinario,1,0.8598,False
1889,ECN-CAT-URO-242,Confirmación de Cetonas en orina,1,1.1059,False
1890,ECN-CAT-URO-243,Confirmación de Hemoglobina en orina,1,1.0865,False
1891,ECN-CAT-URO-244,Confirmación de Nitritos en orina,2,1.7765,False
1892,ECN-CAT-MOL-126,Determinación de Detección molecular de SARS-CoV-2,2,2.0262,False
1893,ECN-CAT-MOL-127,Determinación de Virus de influenza A,2,1.6425,False
1894,ECN-CAT-MOL-128,Determinación de Virus de influenza B,2,2.7793,True
1895,ECN-CAT-MOL-129,Determinación de Virus del papiloma humano,2,1.6666,False
1896,ECN-CAT-MOL-130,Determinación de Virus de hepatitis B,2,1.651,False
1897,ECN-CAT-MOL-131,Determinación de Virus de hepatitis C,2,1.9436,False
1898,ECN-CAT-MOL-132,Determinación de Virus de Epstein-Barr,1,2.2992,False
1899,ECN-CAT-MOL-133,Determinación de Citomegalovirus,2,2.2232,False
1900,ECN-CAT-MOL-134,Determinación de Virus herpes simple 1,2,1.6661,False
1901,ECN-CAT-MOL-135,Determinación de Virus herpes simple 2,2,1.2629,False
1902,ECN-CAT-MOL-136,Determinación de Chlamydia trachomatis,2,2.7849,True
1903,ECN-CAT-MOL-137,Determinación de Neisseria gonorrhoeae,2,1.6474,False
1904,ECN-CAT-MOL-138,Determinación de Mycobacterium tuberculosis,2,2.1491,False
1905,ECN-CAT-MOL-139,Determinación de Bordetella pertussis,1,3.0689,True
1906,ECN-CAT-MOL-140,Determinación de Parvovirus B19,1,1.8269,False
1907,ECN-CAT-MOL-141,Determinación de Dengue por PCR,2,2.2017,False
1908,ECN-CAT-MOL-142,Determinación de Zika por PCR,2,1.6122,False
1909,ECN-CAT-MOL-143,Determinación de Chikungunya por PCR,2,1.1468,False
1910,ECN-CAT-MOL-144,Determinación de Panel respiratorio molecular,2,2.7465,True
1911,ECN-CAT-MOL-145,Determinación de Panel gastrointestinal molecular,2,1.7463,False
1912,ECN-CAT-MOL-146,Determinación de Trombofilia hereditaria,2,1.8032,False
1913,ECN-CAT-MOL-147,Determinación de Mutación JAK2,1,1.8943,False
1914,ECN-CAT-MOL-148,Determinación de BCR-ABL cuantitativo,2,2.6906,False
1915,ECN-CAT-MOL-149,Determinación de HLA-B27,2,2.1007,False
1916,ECN-CAT-MOL-150,Determinación de Carga viral cuantitativa,2,1.3837,False
1917,ECN-CAT-MOL-151,Cuantificación de Detección molecular de SARS-CoV-2,2,1.2628,False
1918,ECN-CAT-MOL-152,Cuantificación de Virus de influenza A,2,3.5676,True
1919,ECN-CAT-MOL-153,Cuantificación de Virus de influenza B,2,2.1096,False
1920,ECN-CAT-MOL-154,Cuantificación de Virus del papiloma humano,1,2.0092,False
1921,ECN-CAT-MOL-155,Cuantificación de Virus de hepatitis B,1,1.757,False
1922,ECN-CAT-MOL-156,Cuantificación de Virus de hepatitis C,2,3.27,True
1923,ECN-CAT-MOL-157,Cuantificación de Virus de Epstein-Barr,2,2.0587,False
1924,ECN-CAT-MOL-158,Cuantificación de Citomegalovirus,2,1.5521,False
1925,ECN-CAT-MOL-159,Cuantificación de Virus herpes simple 1,2,1.4065,False
1926,ECN-CAT-MOL-160,Cuantificación de Virus herpes simple 2,2,1.6608,False
1927,ECN-CAT-MOL-161,Cuantificación de Chlamydia trachomatis,1,2.1292,False
1928,ECN-CAT-MOL-162,Cuantificación de Neisseria gonorrhoeae,1,1.6429,False
1929,ECN-CAT-MOL-163,Cuantificación de Mycobacterium tuberculosis,2,2.1754,False
1930,ECN-CAT-MOL-164,Cuantificación de Bordetella pertussis,2,2.9719,True
1931,ECN-CAT-MOL-165,Cuantificación de Parvovirus B19,2,1.7155,False
1932,ECN-CAT-MOL-166,Cuantificación de Dengue por PCR,2,1.3902,False
1933,ECN-CAT-MOL-167,Cuantificación de Zika por PCR,2,1.371,False
1934,ECN-CAT-MOL-168,Cuantificación de Chikungunya por PCR,1,3.0651,True
1935,ECN-CAT-MOL-169,Cuantificación de Panel respiratorio molecular,1,1.8491,False
1936,ECN-CAT-MOL-170,Cuantificación de Panel gastrointestinal molecular,1,1.7801,False
1937,ECN-CAT-MOL-171,Cuantificación de Trombofilia hereditaria,2,2.1958,False
1938,ECN-CAT-MOL-172,Cuantificación de Mutación JAK2,2,3.0343,True
1939,ECN-CAT-MOL-173,Cuantificación de BCR-ABL cuantitativo,2,1.664,False
1940,ECN-CAT-MOL-174,Cuantificación de HLA-B27,2,1.4738,False
1941,ECN-CAT-MOL-175,Cuantificación de Carga viral cuantitativa,2,2.1886,False
1942,ECN-CAT-MOL-176,Evaluación de Detección molecular de SARS-CoV-2,2,1.8624,False
1943,ECN-CAT-MOL-177,Evaluación de Virus de influenza A,1,1.8051,False
1944,ECN-CAT-MOL-178,Evaluación de Virus de influenza B,2,2.1038,False
1945,ECN-CAT-MOL-179,Evaluación de Virus del papiloma humano,2,1.5911,False
1946,ECN-CAT-MOL-180,Evaluación de Virus de hepatitis B,2,2.7686,True
1947,ECN-CAT-MOL-181,Evaluación de Virus de hepatitis C,2,1.5432,False
1948,ECN-CAT-MOL-182,Evaluación de Virus de Epstein-Barr,2,1.4244,False
1949,ECN-CAT-MOL-183,Evaluación de Citomegalovirus,2,1.9806,False
1950,ECN-CAT-MOL-184,Evaluación de Virus herpes simple 1,1,1.8791,False
1951,ECN-CAT-MOL-185,Evaluación de Virus herpes simple 2,1,1.9666,False
1952,ECN-CAT-MOL-186,Evaluación de Chlamydia trachomatis,2,1.9124,False
1953,ECN-CAT-MOL-187,Evaluación de Neisseria gonorrhoeae,2,1.5643,False
1954,ECN-CAT-MOL-188,Evaluación de Mycobacterium tuberculosis,2,2.7539,True
1955,ECN-CAT-MOL-189,Evaluación de Bordetella pertussis,2,1.6778,False
1956,ECN-CAT-MOL-190,Evaluación de Parvovirus B19,2,1.8732,False
1957,ECN-CAT-MOL-191,Evaluación de Dengue por PCR,1,1.7299,False
1958,ECN-CAT-MOL-192,Evaluación de Zika por PCR,1,1.8063,False
1959,ECN-CAT-MOL-193,Evaluación de Chikungunya por PCR,2,2.2304,False
1960,ECN-CAT-MOL-194,Evaluación de Panel respiratorio molecular,2,1.9663,False
1961,ECN-CAT-MOL-195,Evaluación de Panel gastrointestinal molecular,2,1.1497,False
1962,ECN-CAT-MOL-196,Evaluación de Trombofilia hereditaria,2,2.7333,True
1963,ECN-CAT-MOL-197,Evaluación de Mutación JAK2,2,1.6692,False
1964,ECN-CAT-MOL-198,Evaluación de BCR-ABL cuantitativo,1,2.1179,False
1965,ECN-CAT-MOL-199,Evaluación de HLA-B27,1,1.8269,False
1966,ECN-CAT-MOL-200,Evaluación de Carga viral cuantitativa,1,3.0153,True
1967,ECN-CAT-MOL-201,Control de Detección molecular de SARS-CoV-2,2,2.2667,False
1968,ECN-CAT-MOL-202,Control de Virus de influenza A,2,1.8845,False
1969,ECN-CAT-MOL-203,Control de Virus de influenza B,2,1.4234,False
1970,ECN-CAT-MOL-204,Control de Virus del papiloma humano,2,2.7768,True
1971,ECN-CAT-MOL-205,Control de Virus de hepatitis B,2,1.8486,False
1972,ECN-CAT-MOL-206,Control de Virus de hepatitis C,1,1.9857,False
1973,ECN-CAT-MOL-207,Control de Virus de Epstein-Barr,1,2.319,False
1974,ECN-CAT-MOL-208,Control de Citomegalovirus,2,2.1754,False
1975,ECN-CAT-MOL-209,Control de Virus herpes simple 1,2,2.0076,False
1976,ECN-CAT-MOL-210,Control de Virus herpes simple 2,2,2.1081,False
1977,ECN-CAT-MOL-211,Control de Chlamydia trachomatis,2,1.2503,False
1978,ECN-CAT-MOL-212,Control de Neisseria gonorrhoeae,2,1.515,False
1979,ECN-CAT-MOL-213,Control de Mycobacterium tuberculosis,1,2.1015,False
1980,ECN-CAT-MOL-214,Control de Bordetella pertussis,1,1.9644,False
1981,ECN-CAT-MOL-215,Control de Parvovirus B19,1,2.3011,False
1982,ECN-CAT-MOL-216,Control de Dengue por PCR,2,3.1014,True
1983,ECN-CAT-MOL-217,Control de Zika por PCR,2,1.994,False
1984,ECN-CAT-MOL-218,Control de Chikungunya por PCR,2,1.2808,False
1985,ECN-CAT-MOL-219,Control de Panel respiratorio molecular,2,1.438,False
1986,ECN-CAT-MOL-220,Control de Panel gastrointestinal molecular,2,2.1295,False
1987,ECN-CAT-MOL-221,Control de Trombofilia hereditaria,2,2.1282,False
1988,ECN-CAT-MOL-222,Control de Mutación JAK2,1,1.9513,False
1989,ECN-CAT-MOL-223,Control de BCR-ABL cuantitativo,2,2.1327,False
1990,ECN-CAT-MOL-224,Control de HLA-B27,2,2.9329,True
1991,ECN-CAT-MOL-225,Control de Carga viral cuantitativa,2,1.6652,False
1992,ECN-CAT-MOL-226,Confirmación de Detección molecular de SARS-CoV-2,2,1.8912,False
1993,ECN-CAT-MOL-227,Confirmación de Virus de influenza A,2,1.2808,False
1994,ECN-CAT-MOL-228,Confirmación de Virus de influenza B,2,1.9382,False
1995,ECN-CAT-MOL-229,Confirmación de Virus del papiloma humano,1,1.7894,False
1996,ECN-CAT-MOL-230,Confirmación de Virus de hepatitis B,1,1.6734,False
1997,ECN-CAT-MOL-231,Confirmación de Virus de hepatitis C,2,2.4706,False
1998,ECN-CAT-MOL-232,Confirmación de Virus de Epstein-Barr,2,2.9044,True
1999,ECN-CAT-MOL-233,Confirmación de Citomegalovirus,2,1.6526,False
2000,ECN-CAT-MOL-234,Confirmación de Virus herpes simple 1,2,1.2778,False
2001,ECN-CAT-MOL-235,Confirmación de Virus herpes simple 2,2,1.651,False
2002,ECN-CAT-MOL-236,Confirmación de Chlamydia trachomatis,2,1.9749,False
2003,ECN-CAT-MOL-237,Confirmación de Neisseria gonorrhoeae,1,1.6995,False
2004,ECN-CAT-MOL-238,Confirmación de Mycobacterium tuberculosis,2,2.2476,False
2005,ECN-CAT-MOL-239,Confirmación de Bordetella pertussis,2,1.9308,False
2006,ECN-CAT-MOL-240,Confirmación de Parvovirus B19,2,2.0294,False
2007,ECN-CAT-MOL-241,Confirmación de Dengue por PCR,2,1.4731,False
2008,ECN-CAT-MOL-242,Confirmación de Zika por PCR,2,1.4971,False
2009,ECN-CAT-MOL-243,Confirmación de Chikungunya por PCR,2,1.9321,False
2010,ECN-CAT-MOL-244,Confirmación de Panel respiratorio molecular,1,1.778,False
