study_id,study_code,study_name,is_synthetic,type,method,parameter_count,duration_minutes,sample_type,requires_special_processing,normal_price
721,ECN-CAT-URO-083,Control de Sodio en orina,True,study,MICROSCOPÍA,22,165,urine,False,670.0
722,ECN-CAT-MOL-083,Control de Citomegalovirus,True,study,PCR,29,480,blood,True,1170.0
723,ECN-CAT-QC-084,Control de Alanina aminotransferasa,True,study,COLORIMETRÍA,6,60,plasma,False,260.0
724,ECN-CAT-HEM-084,Control de Hemoglobina corpuscular media,True,study,MICROSCOPÍA,13,120,blood,False,420.0
725,ECN-CAT-INM-084,Control de Complemento C4,True,study,QUIMIOLUMINISCENCIA,20,225,serum,False,750.0
726,ECN-CAT-MIC-084,Control de Cultivo de heridas,True,study,CULTIVO,27,840,swab,True,880.0
727,ECN-CAT-COA-084,Control de Actividad de factor XI,True,study,COAGULOMETRÍA,4,75,plasma,False,300.0
728,ECN-CAT-END-084,Control de Hormona de crecimiento,True,study,ELISA,11,150,plasma,False,510.0
729,ECN-CAT-URO-084,Control de Potasio en orina,True,study,COLORIMETRÍA,18,105,urine,False,620.0
730,ECN-CAT-MOL-084,Control de Virus herpes simple 1,True,study,PCR,25,465,swab,True,1070.0
731,ECN-CAT-QC-085,Control de Aspartato aminotransferasa,True,study,ENZIMÁTICO,2,45,serum,False,150.0
732,ECN-CAT-HEM-085,Control de Concentración media de hemoglobina,True,study,IMPEDANCIA,9,75,blood,False,400.0
733,ECN-CAT-INM-085,Control de Anticuerpos antinucleares,True,study,INMUNOENSAYO,16,150,serum,False,590.0
734,ECN-CAT-MIC-085,Control de Cultivo de secreciones,True,study,CULTIVO,23,825,swab,False,780.0
735,ECN-CAT-COA-085,Control de Actividad de factor XII,True,study,COAGULOMETRÍA,30,165,plasma,True,860.0
736,ECN-CAT-END-085,Control de Prolactina,True,study,INMUNOENSAYO,7,105,serum,False,440.0
737,ECN-CAT-URO-085,Control de Cloro en orina,True,study,TIRA REACTIVA,14,90,urine,False,500.0
738,ECN-CAT-MOL-085,Control de Virus herpes simple 2,True,study,PCR,21,465,swab,True,970.0
739,ECN-CAT-QC-086,Control de Fosfatasa alcalina,True,study,ESPECTROFOTOMETRÍA,28,165,plasma,True,750.0
740,ECN-CAT-HEM-086,Control de Ancho de distribución eritrocitaria,True,study,CITOMETRÍA,5,105,blood,False,400.0
741,ECN-CAT-INM-086,Control de Anticuerpos anti-DNA,True,study,ELISA,12,165,serum,False,520.0
742,ECN-CAT-MIC-086,Control de Antibiograma,True,study,CULTIVO,19,810,other,False,680.0
743,ECN-CAT-COA-086,Control de Antitrombina III,True,study,COAGULOMETRÍA,26,150,plasma,True,820.0
744,ECN-CAT-END-086,Control de Hormona luteinizante,True,study,QUIMIOLUMINISCENCIA,3,150,plasma,False,400.0
745,ECN-CAT-URO-086,Control de Fósforo en orina,True,study,MICROSCOPÍA,10,105,urine,False,430.0
746,ECN-CAT-MOL-086,Control de Chlamydia trachomatis,True,study,PCR,17,450,swab,True,870.0
747,ECN-CAT-QC-087,Control de Gamma glutamil transferasa,True,study,COLORIMETRÍA,24,135,serum,False,680.0
748,ECN-CAT-HEM-087,Control de Neutrófilos,True,study,MICROSCOPÍA,1,75,blood,False,180.0
749,ECN-CAT-INM-087,Control de Anticuerpos anticardiolipina,True,study,QUIMIOLUMINISCENCIA,8,180,serum,False,450.0
750,ECN-CAT-MIC-087,Control de Tinción de Gram,True,study,MICROSCOPÍA,15,135,other,False,490.0
751,ECN-CAT-COA-087,Control de Proteína C funcional,True,study,COAGULOMETRÍA,22,135,plasma,False,720.0
752,ECN-CAT-END-087,Control de Hormona foliculoestimulante,True,study,ELISA,29,225,serum,True,930.0
753,ECN-CAT-URO-087,Control de Magnesio en orina,True,study,COLORIMETRÍA,6,60,urine,False,320.0
754,ECN-CAT-MOL-087,Control de Neisseria gonorrhoeae,True,study,PCR,13,435,swab,True,830.0
755,ECN-CAT-QC-088,Control de Albúmina,True,study,ENZIMÁTICO,20,105,plasma,False,570.0
756,ECN-CAT-HEM-088,Control de Linfocitos,True,study,IMPEDANCIA,27,150,blood,True,760.0
757,ECN-CAT-INM-088,Control de Procalcitonina,True,study,INMUNOENSAYO,4,90,serum,False,300.0
758,ECN-CAT-MIC-088,Control de Baciloscopía,True,study,MICROSCOPÍA,11,120,other,True,440.0
759,ECN-CAT-COA-088,Control de Proteína S funcional,True,study,COAGULOMETRÍA,18,135,plasma,False,620.0
760,ECN-CAT-END-088,Control de Estradiol,True,study,INMUNOENSAYO,25,180,plasma,True,800.0
761,ECN-CAT-URO-088,Control de Urea en orina,True,study,TIRA REACTIVA,2,30,urine,False,210.0
762,ECN-CAT-MOL-088,Control de Mycobacterium tuberculosis,True,study,PCR,9,420,other,True,730.0
763,ECN-CAT-QC-089,Control de Proteínas totales,True,study,ESPECTROFOTOMETRÍA,16,105,serum,False,500.0
764,ECN-CAT-HEM-089,Control de Monocitos,True,study,CITOMETRÍA,23,180,blood,False,770.0
765,ECN-CAT-INM-089,Control de Ferritina,True,study,ELISA,30,225,serum,True,940.0
766,ECN-CAT-MIC-089,Control de Búsqueda de hongos,True,study,MICROSCOPÍA,7,105,other,False,340.0
767,ECN-CAT-COA-089,Control de Anticoagulante lúpico,True,study,COAGULOMETRÍA,14,120,plasma,False,520.0
768,ECN-CAT-END-089,Control de Progesterona,True,study,QUIMIOLUMINISCENCIA,21,225,serum,False,760.0
769,ECN-CAT-URO-089,Control de Osmolalidad urinaria,True,study,MICROSCOPÍA,28,180,urine,True,850.0
770,ECN-CAT-MOL-089,Control de Bordetella pertussis,True,study,PCR,5,405,swab,True,630.0
771,ECN-CAT-QC-090,Control de Calcio,True,study,COLORIMETRÍA,12,75,plasma,False,390.0
772,ECN-CAT-HEM-090,Control de Eosinófilos,True,study,MICROSCOPÍA,19,135,blood,False,550.0
773,ECN-CAT-INM-090,Control de Troponina I,True,study,QUIMIOLUMINISCENCIA,26,240,serum,True,870.0
774,ECN-CAT-MIC-090,Control de Coprológico,True,study,MICROSCOPÍA,3,75,stool,False,240.0
775,ECN-CAT-COA-090,Control de Resistencia a proteína C activada,True,study,COAGULOMETRÍA,10,105,plasma,False,420.0
776,ECN-CAT-END-090,Control de Testosterona total,True,study,ELISA,17,180,plasma,False,690.0
777,ECN-CAT-URO-090,Control de Depuración de creatinina,True,study,COLORIMETRÍA,24,120,urine,False,740.0
778,ECN-CAT-MOL-090,Control de Parvovirus B19,True,study,PCR,1,390,blood,True,530.0
779,ECN-CAT-QC-091,Control de Fósforo,True,study,ENZIMÁTICO,8,60,serum,False,280.0
780,ECN-CAT-HEM-091,Control de Basófilos,True,study,IMPEDANCIA,15,120,blood,False,520.0
781,ECN-CAT-INM-091,Control de Antígeno carcinoembrionario,True,study,INMUNOENSAYO,22,165,serum,False,710.0
782,ECN-CAT-MIC-091,Control de Amiba en fresco,True,study,MICROSCOPÍA,29,180,stool,True,800.0
783,ECN-CAT-COA-091,Control de Agregación plaquetaria,True,study,COAGULOMETRÍA,6,90,plasma,False,380.0
784,ECN-CAT-END-091,Control de Testosterona libre,True,study,INMUNOENSAYO,13,120,serum,False,560.0
785,ECN-CAT-URO-091,Control de Sedimento urinario,True,study,TIRA REACTIVA,20,105,urine,False,630.0
786,ECN-CAT-MOL-091,Control de Dengue por PCR,True,study,RT-PCR,27,420,blood,True,1120.0
787,ECN-CAT-QC-092,Control de Magnesio,True,study,ESPECTROFOTOMETRÍA,4,60,plasma,False,260.0
788,ECN-CAT-HEM-092,Control de Velocidad de sedimentación,True,study,CITOMETRÍA,11,150,blood,False,520.0
789,ECN-CAT-INM-092,Control de Alfafetoproteína,True,study,ELISA,18,180,serum,False,640.0
790,ECN-CAT-MIC-092,Control de Sangre oculta en heces,True,study,INMUNOCROMATOGRAFÍA,25,135,stool,True,750.0
791,ECN-CAT-COA-092,Control de Tiempo de sangrado,True,study,COAGULOMETRÍA,2,75,plasma,False,280.0
792,ECN-CAT-END-092,Control de Dehidroepiandrosterona,True,study,QUIMIOLUMINISCENCIA,9,165,plasma,False,520.0
793,ECN-CAT-URO-092,Control de Cetonas en orina,True,study,MICROSCOPÍA,16,135,urine,False,550.0
794,ECN-CAT-MOL-092,Control de Zika por PCR,True,study,RT-PCR,23,405,blood,True,1080.0
795,ECN-CAT-QC-093,Control de Sodio,True,study,COLORIMETRÍA,30,150,serum,True,800.0
796,ECN-CAT-HEM-093,Control de Frotis de sangre periférica,True,study,MICROSCOPÍA,7,105,blood,False,300.0
797,ECN-CAT-INM-093,Control de CA 125,True,study,QUIMIOLUMINISCENCIA,14,195,serum,False,580.0
798,ECN-CAT-MIC-093,Control de Rotavirus en heces,True,study,INMUNOCROMATOGRAFÍA,21,120,stool,False,700.0
799,ECN-CAT-COA-093,Control de Tiempo de coagulación,True,study,COAGULOMETRÍA,28,180,plasma,True,840.0
800,ECN-CAT-END-093,Control de Aldosterona,True,study,ELISA,5,120,serum,False,390.0
801,ECN-CAT-URO-093,Control de Hemoglobina en orina,True,study,COLORIMETRÍA,12,90,urine,False,450.0
802,ECN-CAT-MOL-093,Control de Chikungunya por PCR,True,study,RT-PCR,19,390,blood,True,980.0
803,ECN-CAT-QC-094,Control de Potasio,True,study,ENZIMÁTICO,26,135,plasma,True,690.0
804,ECN-CAT-HEM-094,Control de Conteo diferencial,True,study,IMPEDANCIA,3,60,blood,False,230.0
805,ECN-CAT-INM-094,Control de CA 19-9,True,study,INMUNOENSAYO,10,120,serum,False,470.0
806,ECN-CAT-MIC-094,Control de Adenovirus en heces,True,study,INMUNOCROMATOGRAFÍA,17,105,stool,False,600.0
807,ECN-CAT-COA-094,Control de Productos de degradación de fibrina,True,study,COAGULOMETRÍA,24,165,plasma,False,740.0
808,ECN-CAT-END-094,Control de Renina,True,study,INMUNOENSAYO,1,75,plasma,False,270.0
809,ECN-CAT-URO-094,Control de Nitritos en orina,True,study,TIRA REACTIVA,8,75,urine,False,380.0
810,ECN-CAT-MOL-094,Control de Panel respiratorio molecular,True,study,RT-PCR,15,375,swab,True,880.0
811,ECN-CAT-QC-095,Control de Cloro,True,study,ESPECTROFOTOMETRÍA,22,120,serum,False,630.0
812,ECN-CAT-HEM-095,Control de Índice plaquetario,True,study,CITOMETRÍA,29,210,blood,True,890.0
813,ECN-CAT-INM-095,Control de CA 15-3,True,study,ELISA,6,120,serum,False,400.0
814,ECN-CAT-MIC-095,Control de Helicobacter pylori,True,study,INMUNOCROMATOGRAFÍA,13,90,stool,False,500.0
815,ECN-CAT-COA-095,Control de Factor de von Willebrand,True,study,COAGULOMETRÍA,20,150,plasma,False,650.0
816,ECN-CAT-END-095,Control de Paratohormona,True,study,QUIMIOLUMINISCENCIA,27,240,serum,True,940.0
817,ECN-CAT-URO-095,Control de Leucocitos en orina,True,study,MICROSCOPÍA,4,105,urine,False,310.0
818,ECN-CAT-MOL-095,Control de Panel gastrointestinal molecular,True,study,RT-PCR,11,360,other,True,780.0
819,ECN-CAT-QC-096,Control de Hierro sérico,True,study,COLORIMETRÍA,18,105,plasma,False,510.0
820,ECN-CAT-HEM-096,Control de Morfología eritrocitaria,True,study,MICROSCOPÍA,25,180,blood,True,720.0
821,ECN-CAT-INM-096,Control de Antígeno prostático total,True,study,QUIMIOLUMINISCENCIA,2,135,serum,False,330.0
822,ECN-CAT-MIC-096,Control de Clostridioides difficile,True,study,INMUNOCROMATOGRAFÍA,9,90,stool,True,410.0
823,ECN-CAT-COA-096,Control de Mezcla de TTPa,True,study,COAGULOMETRÍA,16,120,plasma,False,550.0
824,ECN-CAT-END-096,Control de Calcitonina,True,study,ELISA,23,195,plasma,False,810.0
825,ECN-CAT-URO-096,Control de Cristales en orina,True,study,COLORIMETRÍA,30,165,urine,True,860.0
826,ECN-CAT-MOL-096,Control de Trombofilia hereditaria,True,study,PCR,7,405,blood,True,650.0
827,ECN-CAT-QC-097,Control de Amilasa,True,study,ENZIMÁTICO,14,75,serum,False,450.0
828,ECN-CAT-HEM-097,Control de Morfología leucocitaria,True,study,IMPEDANCIA,21,135,blood,False,640.0
829,ECN-CAT-INM-097,Control de Antígeno prostático libre,True,study,INMUNOENSAYO,28,180,serum,True,840.0
830,ECN-CAT-MIC-097,Control de Estreptococo del grupo A,True,study,INMUNOCROMATOGRAFÍA,5,75,swab,False,310.0
831,ECN-CAT-COA-097,Control de Mezcla de TP,True,study,COAGULOMETRÍA,12,105,plasma,False,500.0
832,ECN-CAT-END-097,Control de Péptido C,True,study,INMUNOENSAYO,19,150,serum,False,680.0
833,ECN-CAT-URO-097,Control de Cilindros urinarios,True,study,TIRA REACTIVA,26,135,urine,True,750.0
834,ECN-CAT-MOL-097,Control de Mutación JAK2,True,study,PCR,3,390,blood,True,610.0
835,ECN-CAT-QC-098,Control de Lipasa,True,study,ESPECTROFOTOMETRÍA,10,75,plasma,False,380.0
836,ECN-CAT-HEM-098,Control de Morfología plaquetaria,True,study,CITOMETRÍA,17,165,blood,False,650.0
837,ECN-CAT-INM-098,Control de Serología para dengue,True,study,ELISA,24,195,serum,False,770.0
838,ECN-CAT-MIC-098,Control de Salmonella,True,study,CULTIVO,1,750,stool,False,320.0
839,ECN-CAT-COA-098,Control de Factor V,True,study,COAGULOMETRÍA,8,90,plasma,False,400.0
840,ECN-CAT-END-098,Control de 17-hidroxiprogesterona,True,study,QUIMIOLUMINISCENCIA,15,180,plasma,False,640.0
841,ECN-CAT-URO-098,Control de Urobilinógeno en orina,True,study,MICROSCOPÍA,22,165,urine,False,680.0
842,ECN-CAT-MOL-098,Control de BCR-ABL cuantitativo,True,study,PCR,29,495,blood,True,1170.0
843,ECN-CAT-QC-099,Control de Lactato deshidrogenasa,True,study,COLORIMETRÍA,6,75,serum,False,270.0
844,ECN-CAT-HEM-099,Control de Hemoparásitos,True,study,MICROSCOPÍA,13,135,blood,False,430.0
845,ECN-CAT-INM-099,Control de Serología para rubéola,True,study,QUIMIOLUMINISCENCIA,20,210,serum,False,750.0
846,ECN-CAT-MIC-099,Control de Shigella,True,study,CULTIVO,27,855,stool,True,880.0
847,ECN-CAT-COA-099,Control de Factor VII,True,study,COAGULOMETRÍA,4,75,plasma,False,300.0
848,ECN-CAT-END-099,Control de Hormona antimülleriana,True,study,ELISA,11,135,serum,False,520.0
849,ECN-CAT-URO-099,Control de Bilirrubina en orina,True,study,COLORIMETRÍA,18,105,urine,False,620.0
850,ECN-CAT-MOL-099,Control de HLA-B27,True,study,PCR,25,465,blood,True,1070.0
851,ECN-CAT-QC-100,Control de Hemoglobina glucosilada,True,study,ENZIMÁTICO,2,45,blood,False,160.0
852,ECN-CAT-HEM-100,Control de Prueba de falciformación,True,study,IMPEDANCIA,9,75,blood,False,350.0
853,ECN-CAT-INM-100,Control de Serología para toxoplasma,True,study,INMUNOENSAYO,16,135,serum,False,590.0
854,ECN-CAT-MIC-100,Control de Candida albicans,True,study,CULTIVO,23,840,swab,True,780.0
855,ECN-CAT-COA-100,Control de Factor X,True,study,COAGULOMETRÍA,30,180,plasma,True,870.0
856,ECN-CAT-END-100,Control de Somatomedina C,True,study,INMUNOENSAYO,7,90,plasma,False,440.0
857,ECN-CAT-URO-100,Control de Relación albúmina creatinina,True,study,TIRA REACTIVA,14,90,urine,False,510.0
858,ECN-CAT-MOL-100,Control de Carga viral cuantitativa,True,study,PCR,21,450,plasma,True,970.0
859,ECN-CAT-QC-101,Confirmación de Glucosa,True,study,ESPECTROFOTOMETRÍA,28,165,serum,True,750.0
860,ECN-CAT-HEM-101,Confirmación de Biometría hemática,True,study,CITOMETRÍA,5,105,blood,False,400.0
861,ECN-CAT-INM-101,Confirmación de Proteína C reactiva,True,study,ELISA,12,150,serum,False,520.0
862,ECN-CAT-MIC-101,Confirmación de Urocultivo,True,study,CULTIVO,19,810,urine,False,690.0
863,ECN-CAT-COA-101,Confirmación de Tiempo de protrombina,True,study,COAGULOMETRÍA,26,165,plasma,True,770.0
864,ECN-CAT-END-101,Confirmación de Hormona estimulante de tiroides,True,study,QUIMIOLUMINISCENCIA,3,150,serum,False,400.0
865,ECN-CAT-URO-101,Confirmación de Examen general de orina,True,study,MICROSCOPÍA,10,120,urine,False,430.0
866,ECN-CAT-MOL-101,Confirmación de Detección molecular de SARS-CoV-2,True,study,RT-PCR,17,375,swab,True,910.0
867,ECN-CAT-QC-102,Confirmación de Urea,True,study,COLORIMETRÍA,24,135,plasma,False,680.0
868,ECN-CAT-HEM-102,Confirmación de Hemoglobina,True,study,MICROSCOPÍA,1,75,blood,False,180.0
869,ECN-CAT-INM-102,Confirmación de Factor reumatoide,True,study,QUIMIOLUMINISCENCIA,8,165,serum,False,460.0
870,ECN-CAT-MIC-102,Confirmación de Coprocultivo,True,study,CULTIVO,15,795,stool,False,590.0
871,ECN-CAT-COA-102,Confirmación de Tiempo de tromboplastina parcial,True,study,COAGULOMETRÍA,22,150,plasma,False,720.0
872,ECN-CAT-END-102,Confirmación de Tiroxina libre,True,study,ELISA,29,225,plasma,True,930.0
873,ECN-CAT-URO-102,Confirmación de Microalbúmina en orina,True,study,COLORIMETRÍA,6,60,urine,False,330.0
874,ECN-CAT-MOL-102,Confirmación de Virus de influenza A,True,study,RT-PCR,13,360,swab,True,810.0
875,ECN-CAT-QC-103,Confirmación de Creatinina,True,study,ENZIMÁTICO,20,120,serum,False,570.0
876,ECN-CAT-HEM-103,Confirmación de Hematocrito,True,study,IMPEDANCIA,27,150,blood,True,770.0
877,ECN-CAT-INM-103,Confirmación de Antiestreptolisinas O,True,study,INMUNOENSAYO,4,75,serum,False,300.0
878,ECN-CAT-MIC-103,Confirmación de Exudado faríngeo,True,study,CULTIVO,11,780,swab,False,540.0
879,ECN-CAT-COA-103,Confirmación de Tiempo de trombina,True,study,COAGULOMETRÍA,18,120,plasma,False,620.0
880,ECN-CAT-END-103,Confirmación de Tiroxina total,True,study,INMUNOENSAYO,25,180,serum,True,810.0
881,ECN-CAT-URO-103,Confirmación de Proteínas en orina,True,study,TIRA REACTIVA,2,45,urine,False,210.0
882,ECN-CAT-MOL-103,Confirmación de Virus de influenza B,True,study,RT-PCR,9,345,swab,True,760.0
883,ECN-CAT-QC-104,Confirmación de Ácido úrico,True,study,ESPECTROFOTOMETRÍA,16,120,plasma,False,510.0
884,ECN-CAT-HEM-104,Confirmación de Eritrocitos,True,study,CITOMETRÍA,23,180,blood,False,770.0
885,ECN-CAT-INM-104,Confirmación de Inmunoglobulina A,True,study,ELISA,30,240,serum,True,940.0
886,ECN-CAT-MIC-104,Confirmación de Exudado nasal,True,study,CULTIVO,7,765,swab,True,440.0
887,ECN-CAT-COA-104,Confirmación de Fibrinógeno,True,study,COAGULOMETRÍA,14,105,plasma,False,530.0
888,ECN-CAT-END-104,Confirmación de Triyodotironina libre,True,study,QUIMIOLUMINISCENCIA,21,225,plasma,False,770.0
889,ECN-CAT-URO-104,Confirmación de Glucosa en orina,True,study,MICROSCOPÍA,28,180,urine,True,850.0
890,ECN-CAT-MOL-104,Confirmación de Virus del papiloma humano,True,study,PCR,5,390,swab,True,630.0
891,ECN-CAT-QC-105,Confirmación de Colesterol total,True,study,COLORIMETRÍA,12,90,serum,False,390.0
892,ECN-CAT-HEM-105,Confirmación de Leucocitos,True,study,MICROSCOPÍA,19,150,blood,False,550.0
893,ECN-CAT-INM-105,Confirmación de Inmunoglobulina G,True,study,QUIMIOLUMINISCENCIA,26,255,serum,True,870.0
894,ECN-CAT-MIC-105,Confirmación de Exudado vaginal,True,study,CULTIVO,3,750,swab,False,350.0
895,ECN-CAT-COA-105,Confirmación de Dímero D,True,study,COAGULOMETRÍA,10,90,plasma,False,430.0
896,ECN-CAT-END-105,Confirmación de Triyodotironina total,True,study,ELISA,17,180,serum,False,690.0
897,ECN-CAT-URO-105,Confirmación de Creatinina en orina,True,study,COLORIMETRÍA,24,135,urine,False,740.0
898,ECN-CAT-MOL-105,Confirmación de Virus de hepatitis B,True,study,PCR,1,375,plasma,True,530.0
899,ECN-CAT-QC-106,Confirmación de Triglicéridos,True,study,ENZIMÁTICO,8,60,plasma,False,280.0
900,ECN-CAT-HEM-106,Confirmación de Plaquetas,True,study,IMPEDANCIA,15,105,blood,False,520.0
901,ECN-CAT-INM-106,Confirmación de Inmunoglobulina M,True,study,INMUNOENSAYO,22,165,serum,False,720.0
902,ECN-CAT-MIC-106,Confirmación de Exudado uretral,True,study,CULTIVO,29,855,swab,True,910.0
903,ECN-CAT-COA-106,Confirmación de INR,True,study,COAGULOMETRÍA,6,75,plasma,False,330.0
904,ECN-CAT-END-106,Confirmación de Insulina,True,study,INMUNOENSAYO,13,135,plasma,False,560.0
905,ECN-CAT-URO-106,Confirmación de Calcio en orina,True,study,TIRA REACTIVA,20,105,urine,False,630.0
906,ECN-CAT-MOL-106,Confirmación de Virus de hepatitis C,True,study,PCR,27,495,plasma,True,1100.0
907,ECN-CAT-QC-107,Confirmación de Bilirrubina total,True,study,ESPECTROFOTOMETRÍA,4,60,serum,False,260.0
908,ECN-CAT-HEM-107,Confirmación de Reticulocitos,True,study,CITOMETRÍA,11,135,blood,False,530.0
909,ECN-CAT-INM-107,Confirmación de Inmunoglobulina E,True,study,ELISA,18,180,serum,False,650.0
910,ECN-CAT-MIC-107,Confirmación de Hemocultivo,True,study,CULTIVO,25,840,blood,True,810.0
911,ECN-CAT-COA-107,Confirmación de Actividad de factor VIII,True,study,COAGULOMETRÍA,2,60,plasma,False,280.0
912,ECN-CAT-END-107,Confirmación de Cortisol,True,study,QUIMIOLUMINISCENCIA,9,180,serum,False,520.0
913,ECN-CAT-URO-107,Confirmación de Ácido úrico en orina,True,study,MICROSCOPÍA,16,135,urine,False,560.0
914,ECN-CAT-MOL-107,Confirmación de Virus de Epstein-Barr,True,study,PCR,23,480,blood,True,1000.0
915,ECN-CAT-QC-108,Confirmación de Bilirrubina directa,True,study,COLORIMETRÍA,30,150,plasma,True,810.0
916,ECN-CAT-HEM-108,Confirmación de Volumen corpuscular medio,True,study,MICROSCOPÍA,7,90,blood,False,310.0
917,ECN-CAT-INM-108,Confirmación de Complemento C3,True,study,QUIMIOLUMINISCENCIA,14,195,serum,False,580.0
918,ECN-CAT-MIC-108,Confirmación de Cultivo de esputo,True,study,CULTIVO,21,810,other,True,760.0
919,ECN-CAT-COA-108,Confirmación de Actividad de factor IX,True,study,COAGULOMETRÍA,28,165,plasma,True,840.0
920,ECN-CAT-END-108,Confirmación de Hormona adrenocorticotropa,True,study,ELISA,5,135,plasma,False,400.0
921,ECN-CAT-URO-108,Confirmación de Sodio en orina,True,study,COLORIMETRÍA,12,75,urine,False,450.0
922,ECN-CAT-MOL-108,Confirmación de Citomegalovirus,True,study,PCR,19,465,blood,True,950.0
923,ECN-CAT-QC-109,Confirmación de Alanina aminotransferasa,True,study,ENZIMÁTICO,26,135,serum,True,700.0
924,ECN-CAT-HEM-109,Confirmación de Hemoglobina corpuscular media,True,study,IMPEDANCIA,3,45,blood,False,230.0
925,ECN-CAT-INM-109,Confirmación de Complemento C4,True,study,INMUNOENSAYO,10,120,serum,False,420.0
926,ECN-CAT-MIC-109,Confirmación de Cultivo de heridas,True,study,CULTIVO,17,795,swab,False,660.0
927,ECN-CAT-COA-109,Confirmación de Actividad de factor XI,True,study,COAGULOMETRÍA,24,165,plasma,False,750.0
928,ECN-CAT-END-109,Confirmación de Hormona de crecimiento,True,study,INMUNOENSAYO,1,75,serum,False,270.0
929,ECN-CAT-URO-109,Confirmación de Potasio en orina,True,study,TIRA REACTIVA,8,60,urine,False,390.0
930,ECN-CAT-MOL-109,Confirmación de Virus herpes simple 1,True,study,PCR,15,435,swab,True,850.0
